idx,modality,layer,word1,word2,hum-sim,model-sim,freqw1,freqw2
0,lang,33,love,sex,0.6769999999999999,0.5540176630020142,464,42
1,lang,33,tiger,cat,0.735,0.6989042162895203,111,1566
2,lang,33,tiger,tiger,1.0,1.0,111,111
3,lang,33,book,paper,0.746,0.6011050343513489,396,444
4,lang,33,computer,keyboard,0.762,0.7382657527923584,694,280
5,lang,33,computer,internet,0.758,0.635635495185852,694,73
6,lang,33,plane,car,0.577,0.5714812874794006,506,1323
7,lang,33,train,car,0.631,0.5813429355621338,1433,1323
8,lang,33,telephone,communication,0.75,0.6328368186950684,108,19
9,lang,33,television,radio,0.6769999999999999,0.6569174528121948,241,106
10,lang,33,media,radio,0.742,0.6136162281036377,102,106
11,lang,33,drug,abuse,0.6849999999999999,0.5779037475585938,35,10
12,lang,33,bread,butter,0.619,0.6609513163566589,280,123
13,lang,33,cucumber,potato,0.592,0.6920260787010193,86,126
14,lang,33,doctor,nurse,0.7,0.8049315214157104,89,61
15,lang,33,professor,doctor,0.662,0.623885452747345,102,89
16,lang,33,student,professor,0.6809999999999999,0.7292895913124084,132,102
17,lang,33,smart,student,0.462,0.4243822395801544,119,132
18,lang,33,smart,stupid,0.581,0.5445314049720764,119,47
19,lang,33,company,stock,0.708,0.5626723766326904,187,62
20,lang,33,stock,market,0.808,0.5451966524124146,62,259
21,lang,33,stock,phone,0.162,0.4219026267528534,62,873
22,lang,33,stock,cd,0.131,0.4508628249168396,62,92
23,lang,33,stock,jaguar,0.092,0.4284859597682953,62,7
24,lang,33,stock,egg,0.181,0.4524673521518707,62,208
25,lang,33,stock,live,0.373,0.5504947900772095,62,180
26,lang,33,stock,life,0.092,0.46317094564437866,62,356
27,lang,33,book,library,0.746,0.7033869624137878,396,136
28,lang,33,bank,money,0.8119999999999999,0.5598788857460022,126,153
29,lang,33,wood,forest,0.773,0.5789556503295898,379,277
30,lang,33,money,cash,0.915,0.7804690599441528,153,64
31,lang,33,professor,cucumber,0.031,0.2684413492679596,102,86
32,lang,33,king,cabbage,0.023,0.3358593285083771,102,100
33,lang,33,king,queen,0.858,0.7813017964363098,102,108
34,lang,33,king,rook,0.592,0.16236506402492523,102,1
35,lang,33,bishop,rabbi,0.669,0.6990477442741394,5,33
36,lang,33,jerusalem,israel,0.8460000000000001,0.7272427678108215,1,4
37,lang,33,jerusalem,palestinian,0.765,0.2963572144508362,1,4
38,lang,33,holy,sex,0.162,0.5254824757575989,45,42
39,lang,33,fuck,sex,0.944,0.4945264458656311,1,42
40,lang,33,football,soccer,0.9029999999999999,0.6927032470703125,191,335
41,lang,33,football,basketball,0.6809999999999999,0.5585299730300903,191,164
42,lang,33,football,tennis,0.663,0.5104786157608032,191,1161
43,lang,33,tennis,racket,0.756,0.6581791639328003,1161,210
44,lang,33,law,lawyer,0.8380000000000001,0.6337538957595825,109,8
45,lang,33,movie,star,0.738,0.6084292531013489,197,142
46,lang,33,movie,popcorn,0.619,0.543445348739624,197,84
47,lang,33,movie,theater,0.792,0.7037891149520874,197,106
48,lang,33,physics,chemistry,0.735,0.6861076354980469,4,5
49,lang,33,space,chemistry,0.488,0.44849979877471924,204,5
50,lang,33,alcohol,chemistry,0.554,0.51886385679245,136,5
51,lang,33,vodka,gin,0.8460000000000001,0.6417056918144226,26,10
52,lang,33,vodka,brandy,0.8130000000000001,0.7505272030830383,26,4
53,lang,33,drink,car,0.304,0.520392656326294,374,1323
54,lang,33,drink,ear,0.131,0.45453858375549316,374,139
55,lang,33,drink,mouth,0.596,0.5841079950332642,374,340
56,lang,33,drink,eat,0.687,0.6396468877792358,374,417
57,lang,33,baby,mother,0.7849999999999999,0.6374858021736145,791,272
58,lang,33,drink,mother,0.265,0.4973590075969696,374,272
59,lang,33,car,automobile,0.8939999999999999,0.782216489315033,1323,103
60,lang,33,gem,jewel,0.8960000000000001,0.738623321056366,13,7
61,lang,33,journey,voyage,0.9289999999999999,0.8204038143157959,114,14
62,lang,33,boy,lad,0.883,0.6376506686210632,1272,13
63,lang,33,coast,shore,0.9099999999999999,0.7676300406455994,122,240
64,lang,33,asylum,madhouse,0.8869999999999999,0.3123685419559479,5,1
65,lang,33,magician,wizard,0.9019999999999999,0.7428367733955383,19,45
66,lang,33,midday,noon,0.9289999999999999,0.8246685266494751,29,42
67,lang,33,furnace,stove,0.8789999999999999,0.606076717376709,17,256
68,lang,33,food,fruit,0.752,0.657584547996521,1536,397
69,lang,33,bird,cock,0.71,0.45134520530700684,739,21
70,lang,33,bird,crane,0.738,0.5808836221694946,739,104
71,lang,33,tool,implement,0.646,0.5045994520187378,100,5
72,lang,33,brother,monk,0.627,0.5565319061279297,262,66
73,lang,33,crane,implement,0.269,0.3529636561870575,104,5
74,lang,33,lad,brother,0.446,0.5046085119247437,13,262
75,lang,33,journey,car,0.585,0.45680803060531616,114,1323
76,lang,33,monk,oracle,0.5,0.42556092143058777,66,8
77,lang,33,cemetery,woodland,0.20800000000000002,0.5420783162117004,144,18
78,lang,33,food,rooster,0.442,0.37040993571281433,1536,75
79,lang,33,coast,hill,0.438,0.47691476345062256,122,307
80,lang,33,forest,graveyard,0.185,0.5402719378471375,277,104
81,lang,33,shore,woodland,0.308,0.44853702187538147,240,18
82,lang,33,monk,slave,0.092,0.5176002979278564,66,8
83,lang,33,coast,forest,0.315,0.4287906587123871,122,277
84,lang,33,lad,wizard,0.092,0.6302429437637329,13,45
85,lang,33,chord,smile,0.054000000000000006,0.4320456087589264,2,191
86,lang,33,glass,magician,0.20800000000000002,0.38167670369148254,920,19
87,lang,33,noon,string,0.054000000000000006,0.34845811128616333,42,119
88,lang,33,rooster,voyage,0.062,0.32788509130477905,75,14
89,lang,33,money,dollar,0.842,0.7466942667961121,153,67
90,lang,33,money,cash,0.908,0.7804690599441528,153,64
91,lang,33,money,currency,0.9039999999999999,0.6910223364830017,153,11
92,lang,33,money,wealth,0.827,0.5298080444335938,153,7
93,lang,33,money,property,0.757,0.4804801344871521,153,108
94,lang,33,money,possession,0.729,0.40354499220848083,153,25
95,lang,33,money,bank,0.85,0.5598788857460022,153,126
96,lang,33,money,deposit,0.773,0.46851518750190735,153,7
97,lang,33,money,operation,0.331,0.48037639260292053,153,31
98,lang,33,tiger,jaguar,0.8,0.7851377725601196,111,7
99,lang,33,tiger,feline,0.8,0.6387724876403809,111,7
100,lang,33,tiger,carnivore,0.708,0.4099781811237335,111,1
101,lang,33,tiger,mammal,0.6849999999999999,0.6055333614349365,111,6
