idx,modality,layer,word1,word2,hum-sim,model-sim,freqw1,freqw2
0,lang,27,love,sex,0.6769999999999999,0.5402851104736328,464,42
1,lang,27,tiger,cat,0.735,0.6996539831161499,111,1566
2,lang,27,tiger,tiger,1.0,1.0,111,111
3,lang,27,book,paper,0.746,0.6080911755561829,396,444
4,lang,27,computer,keyboard,0.762,0.7190679311752319,694,280
5,lang,27,computer,internet,0.758,0.6301195025444031,694,73
6,lang,27,plane,car,0.577,0.5856754779815674,506,1323
7,lang,27,train,car,0.631,0.591759979724884,1433,1323
8,lang,27,telephone,communication,0.75,0.6321392059326172,108,19
9,lang,27,television,radio,0.6769999999999999,0.6497366428375244,241,106
10,lang,27,media,radio,0.742,0.6038352251052856,102,106
11,lang,27,drug,abuse,0.6849999999999999,0.5806260704994202,35,10
12,lang,27,bread,butter,0.619,0.6306722164154053,280,123
13,lang,27,cucumber,potato,0.592,0.6486664414405823,86,126
14,lang,27,doctor,nurse,0.7,0.7977377772331238,89,61
15,lang,27,professor,doctor,0.662,0.6279691457748413,102,89
16,lang,27,student,professor,0.6809999999999999,0.7305972576141357,132,102
17,lang,27,smart,student,0.462,0.4455699324607849,119,132
18,lang,27,smart,stupid,0.581,0.5451128482818604,119,47
19,lang,27,company,stock,0.708,0.5397350788116455,187,62
20,lang,27,stock,market,0.808,0.5437872409820557,62,259
21,lang,27,stock,phone,0.162,0.3929753601551056,62,873
22,lang,27,stock,cd,0.131,0.40155887603759766,62,92
23,lang,27,stock,jaguar,0.092,0.40695953369140625,62,7
24,lang,27,stock,egg,0.181,0.44963568449020386,62,208
25,lang,27,stock,live,0.373,0.5232855081558228,62,180
26,lang,27,stock,life,0.092,0.44618380069732666,62,356
27,lang,27,book,library,0.746,0.720526933670044,396,136
28,lang,27,bank,money,0.8119999999999999,0.579756498336792,126,153
29,lang,27,wood,forest,0.773,0.5966747403144836,379,277
30,lang,27,money,cash,0.915,0.7767440676689148,153,64
31,lang,27,professor,cucumber,0.031,0.3017687201499939,102,86
32,lang,27,king,cabbage,0.023,0.3356451392173767,102,100
33,lang,27,king,queen,0.858,0.7718339562416077,102,108
34,lang,27,king,rook,0.592,0.08700146526098251,102,1
35,lang,27,bishop,rabbi,0.669,0.6743022203445435,5,33
36,lang,27,jerusalem,israel,0.8460000000000001,0.6944682598114014,1,4
37,lang,27,jerusalem,palestinian,0.765,0.2953135371208191,1,4
38,lang,27,holy,sex,0.162,0.5192268490791321,45,42
39,lang,27,fuck,sex,0.944,0.48950397968292236,1,42
40,lang,27,football,soccer,0.9029999999999999,0.6948543787002563,191,335
41,lang,27,football,basketball,0.6809999999999999,0.5646937489509583,191,164
42,lang,27,football,tennis,0.663,0.5132116079330444,191,1161
43,lang,27,tennis,racket,0.756,0.6605618596076965,1161,210
44,lang,27,law,lawyer,0.8380000000000001,0.6185810565948486,109,8
45,lang,27,movie,star,0.738,0.6217864751815796,197,142
46,lang,27,movie,popcorn,0.619,0.5738732814788818,197,84
47,lang,27,movie,theater,0.792,0.7093163132667542,197,106
48,lang,27,physics,chemistry,0.735,0.6937389969825745,4,5
49,lang,27,space,chemistry,0.488,0.46411076188087463,204,5
50,lang,27,alcohol,chemistry,0.554,0.5188085436820984,136,5
51,lang,27,vodka,gin,0.8460000000000001,0.6229313611984253,26,10
52,lang,27,vodka,brandy,0.8130000000000001,0.7576265335083008,26,4
53,lang,27,drink,car,0.304,0.5394351482391357,374,1323
54,lang,27,drink,ear,0.131,0.4397752583026886,374,139
55,lang,27,drink,mouth,0.596,0.5676125288009644,374,340
56,lang,27,drink,eat,0.687,0.6506309509277344,374,417
57,lang,27,baby,mother,0.7849999999999999,0.6549813747406006,791,272
58,lang,27,drink,mother,0.265,0.5085552334785461,374,272
59,lang,27,car,automobile,0.8939999999999999,0.7748676538467407,1323,103
60,lang,27,gem,jewel,0.8960000000000001,0.7356135249137878,13,7
61,lang,27,journey,voyage,0.9289999999999999,0.8267908692359924,114,14
62,lang,27,boy,lad,0.883,0.6376384496688843,1272,13
63,lang,27,coast,shore,0.9099999999999999,0.7553423643112183,122,240
64,lang,27,asylum,madhouse,0.8869999999999999,0.303740918636322,5,1
65,lang,27,magician,wizard,0.9019999999999999,0.7321299314498901,19,45
66,lang,27,midday,noon,0.9289999999999999,0.8142305016517639,29,42
67,lang,27,furnace,stove,0.8789999999999999,0.6082817316055298,17,256
68,lang,27,food,fruit,0.752,0.6567816734313965,1536,397
69,lang,27,bird,cock,0.71,0.4784041941165924,739,21
70,lang,27,bird,crane,0.738,0.5894523859024048,739,104
71,lang,27,tool,implement,0.646,0.5003998875617981,100,5
72,lang,27,brother,monk,0.627,0.559708297252655,262,66
73,lang,27,crane,implement,0.269,0.3735775351524353,104,5
74,lang,27,lad,brother,0.446,0.47112902998924255,13,262
75,lang,27,journey,car,0.585,0.47350960969924927,114,1323
76,lang,27,monk,oracle,0.5,0.4212598204612732,66,8
77,lang,27,cemetery,woodland,0.20800000000000002,0.5460665822029114,144,18
78,lang,27,food,rooster,0.442,0.3918743133544922,1536,75
79,lang,27,coast,hill,0.438,0.4590419828891754,122,307
80,lang,27,forest,graveyard,0.185,0.5415012836456299,277,104
81,lang,27,shore,woodland,0.308,0.45689335465431213,240,18
82,lang,27,monk,slave,0.092,0.4915636479854584,66,8
83,lang,27,coast,forest,0.315,0.4293544292449951,122,277
84,lang,27,lad,wizard,0.092,0.5694481134414673,13,45
85,lang,27,chord,smile,0.054000000000000006,0.4406607449054718,2,191
86,lang,27,glass,magician,0.20800000000000002,0.40423309803009033,920,19
87,lang,27,noon,string,0.054000000000000006,0.3554975986480713,42,119
88,lang,27,rooster,voyage,0.062,0.3528832495212555,75,14
89,lang,27,money,dollar,0.842,0.7548226118087769,153,67
90,lang,27,money,cash,0.908,0.7767440676689148,153,64
91,lang,27,money,currency,0.9039999999999999,0.6843549609184265,153,11
92,lang,27,money,wealth,0.827,0.5145785212516785,153,7
93,lang,27,money,property,0.757,0.4993312954902649,153,108
94,lang,27,money,possession,0.729,0.3830868601799011,153,25
95,lang,27,money,bank,0.85,0.579756498336792,153,126
96,lang,27,money,deposit,0.773,0.47573283314704895,153,7
97,lang,27,money,operation,0.331,0.4814881682395935,153,31
98,lang,27,tiger,jaguar,0.8,0.7878696918487549,111,7
99,lang,27,tiger,feline,0.8,0.6236315965652466,111,7
100,lang,27,tiger,carnivore,0.708,0.4040108025074005,111,1
101,lang,27,tiger,mammal,0.6849999999999999,0.6173340678215027,111,6
102,lang,27,tiger,animal,0.7,0.6140400171279907,111,349
103,lang,27,tiger,organism,0.477,0.3480404019355774,111,1
104,lang,27,tiger,fauna,0.562,0.39506280422210693,111,13
105,lang,27,tiger,zoo,0.587,0.6266226172447205,111,246
106,lang,27,psychology,anxiety,0.7,0.3615316152572632,1,7
107,lang,27,psychology,fear,0.6849999999999999,0.34947720170021057,1,61
108,lang,27,psychology,depression,0.742,0.42775672674179077,1,10
109,lang,27,psychology,clinic,0.658,0.32119980454444885,1,21
110,lang,27,psychology,doctor,0.642,0.427817165851593,1,89
111,lang,27,psychology,mind,0.769,0.2714303731918335,1,113
112,lang,27,psychology,health,0.7230000000000001,0.4059073328971863,1,71
113,lang,27,psychology,science,0.671,0.5660061836242676,1,107
114,lang,27,psychology,discipline,0.558,0.3892199695110321,1,8
115,lang,27,planet,star,0.845,0.602713942527771,56,142
116,lang,27,planet,constellation,0.806,0.5079089999198914,56,4
117,lang,27,planet,moon,0.808,0.6279793977737427,56,124
118,lang,27,planet,sun,0.8019999999999999,0.4887906014919281,56,479
119,lang,27,planet,galaxy,0.8109999999999999,0.6683564782142639,56,7
