idx,modality,layer,word1,word2,hum-sim,model-sim,freqw1,freqw2
0,lang,27,cord,smile,0.005,0.41125303506851196,100,191
1,lang,27,rooster,voyage,0.01,0.3528832495212555,75,14
2,lang,27,noon,string,0.01,0.3554975986480713,42,119
3,lang,27,fruit,furnace,0.0125,0.33293914794921875,397,17
4,lang,27,autograph,shore,0.015,0.3376716673374176,35,240
5,lang,27,automobile,wizard,0.0275,0.3850051164627075,103,45
6,lang,27,mound,stove,0.035,0.3581125736236572,114,256
7,lang,27,grin,implement,0.045,0.36688467860221863,38,5
8,lang,27,asylum,fruit,0.0475,0.38304489850997925,5,397
9,lang,27,asylum,monk,0.0975,0.44758832454681396,5,66
10,lang,27,graveyard,madhouse,0.105,0.31475117802619934,104,1
11,lang,27,glass,magician,0.11,0.40423309803009033,920,19
12,lang,27,boy,rooster,0.11,0.3545287549495697,1272,75
13,lang,27,cushion,jewel,0.1125,0.4259010851383209,99,7
14,lang,27,monk,slave,0.1425,0.4915636479854584,66,8
15,lang,27,asylum,cemetery,0.1975,0.5160517692565918,5,144
16,lang,27,coast,forest,0.2125,0.4293544292449951,122,277
17,lang,27,grin,lad,0.22,0.4636422097682953,38,13
18,lang,27,shore,woodland,0.225,0.45689335465431213,240,18
19,lang,27,monk,oracle,0.2275,0.4212598204612732,66,8
20,lang,27,boy,sage,0.24,0.282351553440094,1272,10
21,lang,27,automobile,cushion,0.2425,0.3992597162723541,103,99
22,lang,27,mound,shore,0.2425,0.41853851079940796,114,240
23,lang,27,lad,wizard,0.2475,0.5694481134414673,13,45
24,lang,27,forest,graveyard,0.25,0.5415012836456299,277,104
25,lang,27,food,rooster,0.2725,0.3918743133544922,1536,75
26,lang,27,cemetery,woodland,0.295,0.5460665822029114,144,18
27,lang,27,shore,voyage,0.305,0.493921160697937,240,14
28,lang,27,bird,woodland,0.31,0.3556474447250366,739,18
29,lang,27,coast,hill,0.315,0.4590419828891754,122,307
30,lang,27,furnace,implement,0.3425,0.3170871436595917,17,5
31,lang,27,crane,rooster,0.3525,0.569435715675354,104,75
32,lang,27,hill,woodland,0.37,0.45492684841156006,307,18
33,lang,27,car,journey,0.3875,0.47350960969924927,1323,114
34,lang,27,cemetery,mound,0.4225,0.4416971802711487,144,114
35,lang,27,glass,jewel,0.445,0.4657769203186035,920,7
36,lang,27,magician,oracle,0.455,0.48431622982025146,19,8
37,lang,27,crane,implement,0.5925,0.3735775351524353,104,5
38,lang,27,brother,lad,0.6025,0.47112902998924255,262,13
39,lang,27,sage,wizard,0.615,0.45933225750923157,10,45
40,lang,27,oracle,sage,0.6525,0.45196014642715454,8,10
41,lang,27,bird,crane,0.6575,0.5894523859024048,739,104
42,lang,27,bird,cock,0.6575,0.4784041941165924,739,21
43,lang,27,food,fruit,0.6725,0.6567816734313965,1536,397
44,lang,27,brother,monk,0.685,0.559708297252655,262,66
45,lang,27,asylum,madhouse,0.76,0.303740918636322,5,1
46,lang,27,furnace,stove,0.7775,0.6082817316055298,17,256
47,lang,27,magician,wizard,0.8025,0.7321299314498901,19,45
48,lang,27,hill,mound,0.8225,0.5145286321640015,307,114
49,lang,27,cord,string,0.8525,0.683790385723114,100,119
50,lang,27,glass,tumbler,0.8625,0.6297928690910339,920,5
51,lang,27,grin,smile,0.865,0.8186327219009399,38,191
52,lang,27,serf,slave,0.865,0.5693814754486084,1,8
53,lang,27,journey,voyage,0.895,0.8267908692359924,114,14
54,lang,27,autograph,signature,0.8975,0.522639811038971,35,29
55,lang,27,coast,shore,0.9,0.7553423643112183,122,240
56,lang,27,forest,woodland,0.9125,0.8135005831718445,277,18
57,lang,27,implement,tool,0.915,0.5003998875617981,5,100
58,lang,27,cock,rooster,0.92,0.5986244082450867,21,75
59,lang,27,boy,lad,0.955,0.6376384496688843,1272,13
60,lang,27,cushion,pillow,0.96,0.7972735166549683,99,138
61,lang,27,cemetery,graveyard,0.97,0.8944310545921326,144,104
62,lang,27,automobile,car,0.98,0.7748676538467407,103,1323
63,lang,27,midday,noon,0.985,0.8142305016517639,29,42
64,lang,27,gem,jewel,0.985,0.7356135249137878,13,7
