idx,modality,layer,word1,word2,hum-sim,model-sim,freqw1,freqw2
0,lang,27,take,remove,0.6809999999999999,0.6130854487419128,874,61
1,lang,27,walk,trail,0.481,0.5860719084739685,563,171
2,lang,27,feed,starve,0.149,0.6059730648994446,120,2
3,lang,27,shine,polish,0.78,0.4755833148956299,102,36
4,lang,27,cheat,sneak,0.365,0.5242273211479187,3,35
5,lang,27,smell,sniff,0.7969999999999999,0.7022672295570374,101,29
6,lang,27,plow,dig,0.6639999999999999,0.4532492160797119,83,101
7,lang,27,believe,pretend,0.16599999999999998,0.49225980043411255,146,83
8,lang,27,tap,pat,0.697,0.5150462985038757,24,17
9,lang,27,crunch,crack,0.365,0.42531588673591614,5,73
10,lang,27,erode,destroy,0.634,0.5160127878189087,1,20
11,lang,27,try,practice,0.465,0.6420242190361023,257,124
12,lang,27,tear,fold,0.066,0.5409379005432129,45,45
13,lang,27,replace,move,0.149,0.5642733573913574,28,138
14,lang,27,respond,ignore,0.08299999999999999,0.45634397864341736,10,22
15,lang,27,laugh,sing,0.199,0.6099057197570801,122,111
16,lang,27,attack,sneak,0.16599999999999998,0.49457839131355286,52,35
17,lang,27,descend,go,0.33199999999999996,0.47494715452194214,24,910
18,lang,27,miss,catch,0.0,0.5619186162948608,107,220
19,lang,27,feel,touch,0.78,0.6525084376335144,166,117
20,lang,27,connect,separate,0.149,0.51302170753479,38,108
21,lang,27,decay,deteriorate,0.8130000000000001,0.5090606808662415,6,2
22,lang,27,protect,defend,0.78,0.8192426562309265,89,17
23,lang,27,describe,define,0.7969999999999999,0.6071418523788452,80,2
24,lang,27,drive,walk,0.149,0.7301550507545471,198,563
25,lang,27,build,grow,0.481,0.7267732620239258,127,113
26,lang,27,cover,protect,0.6809999999999999,0.6048700213432312,181,89
27,lang,27,dislike,ignore,0.315,0.424686998128891,4,22
28,lang,27,forget,recall,0.033,0.6106400489807129,111,14
29,lang,27,comprehend,learn,0.73,0.5219907164573669,2,131
30,lang,27,reflect,look,0.41500000000000004,0.5130673050880432,79,885
31,lang,27,defeat,beat,0.8470000000000001,0.561578094959259,12,115
32,lang,27,know,inform,0.199,0.4974341094493866,288,3
33,lang,27,remind,repeat,0.5309999999999999,0.46565601229667664,59,6
34,lang,27,go,let,0.282,0.6833418011665344,910,258
35,lang,27,go,advance,0.6639999999999999,0.4810115396976471,910,15
36,lang,27,recommend,assist,0.41500000000000004,0.5126734972000122,28,30
37,lang,27,shake,shiver,0.631,0.44440171122550964,104,2
38,lang,27,take,carry,0.564,0.6759747862815857,874,111
