idx,modality,layer,word1,word2,hum-sim,model-sim,freqw1,freqw2
0,lang,8,love,sex,0.6769999999999999,0.342983216047287,464,42
1,lang,8,tiger,cat,0.735,0.5734506845474243,111,1566
2,lang,8,tiger,tiger,1.0,1.0,111,111
3,lang,8,book,paper,0.746,0.44835543632507324,396,444
4,lang,8,computer,keyboard,0.762,0.4786239564418793,694,280
5,lang,8,computer,internet,0.758,0.38029947876930237,694,73
6,lang,8,plane,car,0.577,0.6278486847877502,506,1323
7,lang,8,train,car,0.631,0.54365074634552,1433,1323
8,lang,8,telephone,communication,0.75,0.44347378611564636,108,19
9,lang,8,television,radio,0.6769999999999999,0.6395311951637268,241,106
10,lang,8,media,radio,0.742,0.37361347675323486,102,106
11,lang,8,drug,abuse,0.6849999999999999,0.3218410313129425,35,10
12,lang,8,bread,butter,0.619,0.5369842648506165,280,123
13,lang,8,cucumber,potato,0.592,0.46853867173194885,86,126
14,lang,8,doctor,nurse,0.7,0.6966979503631592,89,61
15,lang,8,professor,doctor,0.662,0.5505242347717285,102,89
16,lang,8,student,professor,0.6809999999999999,0.6258134245872498,132,102
17,lang,8,smart,student,0.462,0.23522692918777466,119,132
18,lang,8,smart,stupid,0.581,0.38051196932792664,119,47
19,lang,8,company,stock,0.708,0.2886117100715637,187,62
20,lang,8,stock,market,0.808,0.25898227095603943,62,259
21,lang,8,stock,phone,0.162,0.24463771283626556,62,873
22,lang,8,stock,cd,0.131,0.2226656973361969,62,92
23,lang,8,stock,jaguar,0.092,0.17514432966709137,62,7
24,lang,8,stock,egg,0.181,0.22385843098163605,62,208
25,lang,8,stock,live,0.373,0.2729366421699524,62,180
26,lang,8,stock,life,0.092,0.21122406423091888,62,356
27,lang,8,book,library,0.746,0.3844701945781708,396,136
28,lang,8,bank,money,0.8119999999999999,0.2883646488189697,126,153
29,lang,8,wood,forest,0.773,0.47478726506233215,379,277
30,lang,8,money,cash,0.915,0.5960254669189453,153,64
