idx,modality,layer,word1,word2,hum-sim,model-sim,freqw1,freqw2
0,lang,4,take,remove,0.6809999999999999,0.32435229420661926,874,61
1,lang,4,walk,trail,0.481,0.3187764286994934,563,171
2,lang,4,feed,starve,0.149,0.09960924834012985,120,2
3,lang,4,shine,polish,0.78,0.23597422242164612,102,36
4,lang,4,cheat,sneak,0.365,0.26160043478012085,3,35
5,lang,4,smell,sniff,0.7969999999999999,0.4107047915458679,101,29
6,lang,4,plow,dig,0.6639999999999999,0.2551613450050354,83,101
7,lang,4,believe,pretend,0.16599999999999998,0.23804537951946259,146,83
8,lang,4,tap,pat,0.697,0.24699313938617706,24,17
9,lang,4,crunch,crack,0.365,0.2775813937187195,5,73
10,lang,4,erode,destroy,0.634,0.19615548849105835,1,20
11,lang,4,try,practice,0.465,0.26483988761901855,257,124
12,lang,4,tear,fold,0.066,0.3005073070526123,45,45
13,lang,4,replace,move,0.149,0.2877751290798187,28,138
14,lang,4,respond,ignore,0.08299999999999999,0.16699928045272827,10,22
15,lang,4,laugh,sing,0.199,0.3608957827091217,122,111
16,lang,4,attack,sneak,0.16599999999999998,0.14498354494571686,52,35
17,lang,4,descend,go,0.33199999999999996,0.2871079444885254,24,910
18,lang,4,miss,catch,0.0,0.25623875856399536,107,220
19,lang,4,feel,touch,0.78,0.2763056755065918,166,117
20,lang,4,connect,separate,0.149,0.28527358174324036,38,108
21,lang,4,decay,deteriorate,0.8130000000000001,0.21917177736759186,6,2
22,lang,4,protect,defend,0.78,0.6063956618309021,89,17
23,lang,4,describe,define,0.7969999999999999,0.4466455578804016,80,2
24,lang,4,drive,walk,0.149,0.5526114702224731,198,563
25,lang,4,build,grow,0.481,0.412071168422699,127,113
26,lang,4,cover,protect,0.6809999999999999,0.30745643377304077,181,89
27,lang,4,dislike,ignore,0.315,0.34098055958747864,4,22
28,lang,4,forget,recall,0.033,0.3300221860408783,111,14
29,lang,4,comprehend,learn,0.73,0.28292590379714966,2,131
30,lang,4,reflect,look,0.41500000000000004,0.26913201808929443,79,885
31,lang,4,defeat,beat,0.8470000000000001,0.31356126070022583,12,115
32,lang,4,know,inform,0.199,0.2191126048564911,288,3
33,lang,4,remind,repeat,0.5309999999999999,0.23733575642108917,59,6
34,lang,4,go,let,0.282,0.22796723246574402,910,258
35,lang,4,go,advance,0.6639999999999999,0.16811448335647583,910,15
36,lang,4,recommend,assist,0.41500000000000004,0.2699611783027649,28,30
37,lang,4,shake,shiver,0.631,0.2505399286746979,104,2
38,lang,4,take,carry,0.564,0.3777845501899719,874,111
39,lang,4,accomplish,succeed,0.8300000000000001,0.4011828303337097,15,4
40,lang,4,drive,operate,0.49800000000000005,0.276440292596817,198,24
41,lang,4,ask,tell,0.066,0.46070438623428345,114,165
42,lang,4,bend,break,0.465,0.22931507229804993,100,182
43,lang,4,tear,break,0.614,0.20229585468769073,45,182
44,lang,4,jump,skip,0.548,0.2629087269306183,156,15
45,lang,4,agree,admit,0.398,0.41818758845329285,32,39
46,lang,4,give,bring,0.49800000000000005,0.3823956847190857,216,148
47,lang,4,go,move,0.631,0.38091331720352173,910,138
48,lang,4,kill,shoot,0.5309999999999999,0.31918200850486755,60,115
49,lang,4,crunch,chew,0.647,0.38478103280067444,5,41
50,lang,4,carry,tow,0.49800000000000005,0.2976616322994232,111,127
51,lang,4,sing,hum,0.5980000000000001,0.28542080521583557,111,1
52,lang,4,dismay,upset,0.6639999999999999,0.3715142607688904,5,100
53,lang,4,shun,ignore,0.8630000000000001,0.2040124386548996,2,22
54,lang,4,believe,know,0.365,0.3651342988014221,146,288
55,lang,4,hurt,smash,0.465,0.12025979906320572,107,20
56,lang,4,prefer,hate,0.1,0.3087945580482483,39,96
57,lang,4,cook,bake,0.78,0.3011438846588135,133,100
58,lang,4,break,destroy,0.8300000000000001,0.14499428868293762,182,20
59,lang,4,hit,slap,0.7969999999999999,0.32854920625686646,313,10
60,lang,4,wrap,tie,0.5309999999999999,0.25030866265296936,108,513
61,lang,4,show,preview,0.564,0.2395445704460144,648,8
62,lang,4,pounce,bounce,0.29900000000000004,0.1747380495071411,9,60
63,lang,4,respect,like,0.548,0.23853962123394012,101,1813
64,lang,4,sell,purchase,0.21600000000000003,0.4024142026901245,113,104
65,lang,4,put,take,0.149,0.3324028253555298,391,874
66,lang,4,charge,cover,0.16599999999999998,0.1883619874715805,99,181
67,lang,4,melt,freeze,0.017,0.39029136300086975,39,38
68,lang,4,agree,differ,0.11599999999999999,0.28576359152793884,32,4
69,lang,4,flap,fold,0.21600000000000003,0.34068334102630615,19,45
70,lang,4,die,survive,0.015,0.3156050145626068,64,32
71,lang,4,pull,lift,0.282,0.3782104551792145,118,111
72,lang,4,hitch,ride,0.44800000000000006,0.21089182794094086,44,454
73,lang,4,live,let,0.199,0.15616968274116516,180,258
74,lang,4,sow,plow,0.23199999999999998,0.3113864064216614,3,83
75,lang,4,destroy,kill,0.78,0.5297181010246277,20,60
76,lang,4,obtain,get,0.93,0.48374101519584656,6,1251
77,lang,4,buy,sell,0.0,0.4820808172225952,149,113
78,lang,4,deposit,put,0.647,0.1772153675556183,7,391
79,lang,4,rise,wake,0.8300000000000001,0.25590479373931885,108,115
80,lang,4,pray,kneel,0.183,0.22603771090507507,49,19
81,lang,4,jump,climb,0.199,0.48653772473335266,156,119
82,lang,4,rescue,survive,0.11599999999999999,0.18338453769683838,103,32
