idx,modality,layer,word1,word2,hum-sim,model-sim,freqw1,freqw2
0,lang,12,take,remove,0.6809999999999999,0.47090116143226624,874,61
1,lang,12,walk,trail,0.481,0.4706681966781616,563,171
2,lang,12,feed,starve,0.149,0.28098317980766296,120,2
3,lang,12,shine,polish,0.78,0.37172606587409973,102,36
4,lang,12,cheat,sneak,0.365,0.3755650520324707,3,35
5,lang,12,smell,sniff,0.7969999999999999,0.5486853122711182,101,29
6,lang,12,plow,dig,0.6639999999999999,0.4264185130596161,83,101
7,lang,12,believe,pretend,0.16599999999999998,0.38092994689941406,146,83
8,lang,12,tap,pat,0.697,0.41894426941871643,24,17
9,lang,12,crunch,crack,0.365,0.37747839093208313,5,73
10,lang,12,erode,destroy,0.634,0.4303036034107208,1,20
11,lang,12,try,practice,0.465,0.4604478180408478,257,124
12,lang,12,tear,fold,0.066,0.47832170128822327,45,45
13,lang,12,replace,move,0.149,0.3310585021972656,28,138
14,lang,12,respond,ignore,0.08299999999999999,0.391544371843338,10,22
15,lang,12,laugh,sing,0.199,0.5095550417900085,122,111
16,lang,12,attack,sneak,0.16599999999999998,0.2747797966003418,52,35
17,lang,12,descend,go,0.33199999999999996,0.4355156719684601,24,910
18,lang,12,miss,catch,0.0,0.4176422953605652,107,220
19,lang,12,feel,touch,0.78,0.43781375885009766,166,117
20,lang,12,connect,separate,0.149,0.35316359996795654,38,108
21,lang,12,decay,deteriorate,0.8130000000000001,0.4122771918773651,6,2
22,lang,12,protect,defend,0.78,0.7432632446289062,89,17
23,lang,12,describe,define,0.7969999999999999,0.5705252289772034,80,2
24,lang,12,drive,walk,0.149,0.7061907052993774,198,563
25,lang,12,build,grow,0.481,0.604748010635376,127,113
26,lang,12,cover,protect,0.6809999999999999,0.4673740863800049,181,89
27,lang,12,dislike,ignore,0.315,0.4888024628162384,4,22
28,lang,12,forget,recall,0.033,0.5416648983955383,111,14
29,lang,12,comprehend,learn,0.73,0.5361183285713196,2,131
30,lang,12,reflect,look,0.41500000000000004,0.4585905373096466,79,885
31,lang,12,defeat,beat,0.8470000000000001,0.5055801868438721,12,115
32,lang,12,know,inform,0.199,0.4027538001537323,288,3
33,lang,12,remind,repeat,0.5309999999999999,0.28629618883132935,59,6
34,lang,12,go,let,0.282,0.3168560862541199,910,258
