idx,modality,layer,word1,word2,hum-sim,model-sim,freqw1,freqw2
0,lang,16,sun,sunlight,1.0,0.7527084350585938,479,128
1,lang,16,automobile,car,1.0,0.7431184649467468,103,1323
2,lang,16,river,water,0.98,0.6416183710098267,374,2461
3,lang,16,stair,staircase,0.98,0.764420747756958,104,124
4,lang,16,morning,sunrise,0.98,0.5492243766784668,249,102
5,lang,16,rain,storm,0.98,0.5820773839950562,209,139
6,lang,16,cat,kitten,0.98,0.8039324879646301,1566,132
7,lang,16,dance,dancer,0.98,0.7358397841453552,228,65
8,lang,16,camera,photography,0.98,0.45181769132614136,770,105
9,lang,16,cat,feline,0.96,0.5664408802986145,1566,7
10,lang,16,sunny,sunshine,0.96,0.5550273656845093,202,103
11,lang,16,pregnancy,pregnant,0.96,0.6139054894447327,18,102
12,lang,16,beach,sand,0.96,0.5891687273979187,1389,311
13,lang,16,bakery,bread,0.96,0.5128635764122009,110,280
14,lang,16,flower,garden,0.96,0.5261058807373047,412,225
15,lang,16,grass,lawn,0.96,0.6746065616607666,993,179
16,lang,16,copper,metal,0.96,0.6972924470901489,51,377
17,lang,16,photo,photography,0.94,0.6088154911994934,1000,105
18,lang,16,cemetery,graveyard,0.94,0.8610725402832031,144,104
19,lang,16,gravestone,graveyard,0.94,0.6016057729721069,87,104
20,lang,16,sun,sunshine,0.94,0.7434989213943481,479,103
21,lang,16,black,dark,0.94,0.657474160194397,2353,500
22,lang,16,cathedral,church,0.94,0.8038080930709839,116,548
23,lang,16,frozen,ice,0.94,0.6219064593315125,121,311
24,lang,16,station,subway,0.94,0.46611618995666504,393,157
25,lang,16,child,kid,0.92,0.79497230052948,740,244
26,lang,16,aquarium,fish,0.92,0.5158516764640808,104,347
27,lang,16,light,lighting,0.92,0.7457261681556702,820,157
28,lang,16,fungi,mushroom,0.92,0.6873600482940674,10,101
29,lang,16,frost,snow,0.92,0.724117636680603,52,1158
30,lang,16,burn,flame,0.92,0.6063311100006104,70,91
31,lang,16,ocean,sea,0.92,0.8183236718177795,598,255
32,lang,16,candy,chocolate,0.92,0.5909691452980042,218,262
