idx,modality,layer,word1,word2,hum-sim,model-sim,freqw1,freqw2
0,lang,10,old,new,0.158,0.47460711002349854,1795,890
1,lang,10,smart,intelligent,0.9199999999999999,0.4822436571121216,119,15
2,lang,10,hard,difficult,0.877,0.6857830882072449,387,112
3,lang,10,happy,cheerful,0.9550000000000001,0.6179178357124329,583,38
4,lang,10,hard,easy,0.095,0.6041207313537598,387,133
5,lang,10,fast,rapid,0.875,0.592983067035675,165,26
6,lang,10,happy,glad,0.917,0.6708970069885254,583,145
7,lang,10,short,long,0.123,0.6853674650192261,188,869
8,lang,10,stupid,dumb,0.958,0.5363882780075073,47,23
9,lang,10,weird,strange,0.893,0.8098353147506714,141,164
10,lang,10,wide,narrow,0.10300000000000001,0.6069363355636597,178,133
11,lang,10,bad,awful,0.842,0.5677928924560547,179,37
12,lang,10,easy,difficult,0.057999999999999996,0.7328126430511475,133,112
13,lang,10,bad,terrible,0.778,0.6371710300445557,179,88
14,lang,10,hard,simple,0.13799999999999998,0.37251660227775574,387,139
15,lang,10,smart,dumb,0.05500000000000001,0.41651132702827454,119,23
16,lang,10,insane,crazy,0.9570000000000001,0.7445237636566162,16,145
17,lang,10,happy,mad,0.095,0.44262757897377014,583,103
18,lang,10,large,huge,0.9470000000000001,0.8523411750793457,3327,376
19,lang,10,hard,tough,0.805,0.6945117712020874,387,105
20,lang,10,new,fresh,0.683,0.456512451171875,890,303
21,lang,10,sharp,dull,0.06,0.44232073426246643,105,42
22,lang,10,quick,rapid,0.97,0.552236020565033,150,26
23,lang,10,dumb,foolish,0.667,0.49277547001838684,23,4
24,lang,10,wonderful,terrific,0.8630000000000001,0.6676267385482788,192,29
25,lang,10,strange,odd,0.9019999999999999,0.7478697299957275,164,129
26,lang,10,happy,angry,0.128,0.5877888202667236,583,110
27,lang,10,narrow,broad,0.118,0.6537163853645325,133,34
28,lang,10,simple,easy,0.9400000000000001,0.60160231590271,139,133
29,lang,10,old,fresh,0.087,0.4083411693572998,1795,303
30,lang,10,apparent,obvious,0.8470000000000001,0.7528360486030579,38,45
31,lang,10,inexpensive,cheap,0.8720000000000001,0.6975429654121399,8,68
32,lang,10,nice,generous,0.5,0.46722903847694397,494,22
33,lang,10,weird,normal,0.072,0.40125682950019836,141,105
34,lang,10,weird,odd,0.9199999999999999,0.6952024102210999,141,129
35,lang,10,sad,funny,0.095,0.5797006487846375,142,189
36,lang,10,wonderful,great,0.805,0.7248614430427551,192,1194
37,lang,10,guilty,ashamed,0.638,0.5483765006065369,8,9
38,lang,10,beautiful,wonderful,0.65,0.7357834577560425,1052,192
39,lang,10,confident,sure,0.827,0.5355177521705627,34,399
40,lang,10,dumb,dense,0.727,0.34632059931755066,23,101
41,lang,10,large,big,0.9550000000000001,0.7737862467765808,3327,987
42,lang,10,nice,cruel,0.067,0.46701663732528687,494,5
43,lang,10,impatient,anxious,0.603,0.629199743270874,20,73
44,lang,10,big,broad,0.673,0.4431227743625641,987,34
