idx,modality,layer,word1,word2,hum-sim,model-sim,freqw1,freqw2
0,lang,14,cord,smile,0.005,0.2347831130027771,100,191
1,lang,14,rooster,voyage,0.01,0.24174189567565918,75,14
2,lang,14,noon,string,0.01,0.29652532935142517,42,119
3,lang,14,fruit,furnace,0.0125,0.2534469962120056,397,17
4,lang,14,autograph,shore,0.015,0.24097786843776703,35,240
5,lang,14,automobile,wizard,0.0275,0.25864824652671814,103,45
6,lang,14,mound,stove,0.035,0.41842836141586304,114,256
7,lang,14,grin,implement,0.045,0.28953298926353455,38,5
8,lang,14,asylum,fruit,0.0475,0.22715453803539276,5,397
9,lang,14,asylum,monk,0.0975,0.4085080623626709,5,66
10,lang,14,graveyard,madhouse,0.105,0.3151746094226837,104,1
11,lang,14,glass,magician,0.11,0.2406686693429947,920,19
12,lang,14,boy,rooster,0.11,0.4147273898124695,1272,75
13,lang,14,cushion,jewel,0.1125,0.27944961190223694,99,7
14,lang,14,monk,slave,0.1425,0.43744683265686035,66,8
15,lang,14,asylum,cemetery,0.1975,0.4895114302635193,5,144
16,lang,14,coast,forest,0.2125,0.3499363958835602,122,277
17,lang,14,grin,lad,0.22,0.3066036105155945,38,13
18,lang,14,shore,woodland,0.225,0.2884146273136139,240,18
19,lang,14,monk,oracle,0.2275,0.407710999250412,66,8
20,lang,14,boy,sage,0.24,0.28731369972229004,1272,10
21,lang,14,automobile,cushion,0.2425,0.29106491804122925,103,99
22,lang,14,mound,shore,0.2425,0.44267457723617554,114,240
23,lang,14,lad,wizard,0.2475,0.4629664421081543,13,45
24,lang,14,forest,graveyard,0.25,0.4657247066497803,277,104
25,lang,14,food,rooster,0.2725,0.34421011805534363,1536,75
26,lang,14,cemetery,woodland,0.295,0.4203798174858093,144,18
27,lang,14,shore,voyage,0.305,0.3486993610858917,240,14
28,lang,14,bird,woodland,0.31,0.27912554144859314,739,18
29,lang,14,coast,hill,0.315,0.393801748752594,122,307
30,lang,14,furnace,implement,0.3425,0.3357797861099243,17,5
31,lang,14,crane,rooster,0.3525,0.4495314955711365,104,75
32,lang,14,hill,woodland,0.37,0.33412644267082214,307,18
33,lang,14,car,journey,0.3875,0.3155876696109772,1323,114
34,lang,14,cemetery,mound,0.4225,0.3475857973098755,144,114
35,lang,14,glass,jewel,0.445,0.32530468702316284,920,7
36,lang,14,magician,oracle,0.455,0.3496898114681244,19,8
37,lang,14,crane,implement,0.5925,0.3093297779560089,104,5
38,lang,14,brother,lad,0.6025,0.34100523591041565,262,13
39,lang,14,sage,wizard,0.615,0.4318280816078186,10,45
40,lang,14,oracle,sage,0.6525,0.3590509593486786,8,10
41,lang,14,bird,crane,0.6575,0.43270477652549744,739,104
42,lang,14,bird,cock,0.6575,0.46334660053253174,739,21
43,lang,14,food,fruit,0.6725,0.5891816020011902,1536,397
44,lang,14,brother,monk,0.685,0.39793702960014343,262,66
45,lang,14,asylum,madhouse,0.76,0.3597451448440552,5,1
46,lang,14,furnace,stove,0.7775,0.5592174530029297,17,256
47,lang,14,magician,wizard,0.8025,0.6155356764793396,19,45
48,lang,14,hill,mound,0.8225,0.4793592691421509,307,114
49,lang,14,cord,string,0.8525,0.589794933795929,100,119
50,lang,14,glass,tumbler,0.8625,0.44055724143981934,920,5
51,lang,14,grin,smile,0.865,0.8247223496437073,38,191
52,lang,14,serf,slave,0.865,0.32992273569107056,1,8
53,lang,14,journey,voyage,0.895,0.801718533039093,114,14
54,lang,14,autograph,signature,0.8975,0.39312446117401123,35,29
55,lang,14,coast,shore,0.9,0.676179826259613,122,240
56,lang,14,forest,woodland,0.9125,0.7235796451568604,277,18
57,lang,14,implement,tool,0.915,0.4594500958919525,5,100
58,lang,14,cock,rooster,0.92,0.555952250957489,21,75
59,lang,14,boy,lad,0.955,0.5772771835327148,1272,13
60,lang,14,cushion,pillow,0.96,0.749232828617096,99,138
61,lang,14,cemetery,graveyard,0.97,0.8316550850868225,144,104
62,lang,14,automobile,car,0.98,0.663247287273407,103,1323
63,lang,14,midday,noon,0.985,0.45480450987815857,29,42
64,lang,14,gem,jewel,0.985,0.5820714235305786,13,7
