idx,modality,layer,word1,word2,hum-sim,model-sim,freqw1,freqw2
0,lang,16,sun,sunlight,1.0,0.7624014616012573,479,128
1,lang,16,automobile,car,1.0,0.7299796938896179,103,1323
2,lang,16,river,water,0.98,0.6404780149459839,374,2461
3,lang,16,stair,staircase,0.98,0.7482967972755432,104,124
4,lang,16,morning,sunrise,0.98,0.5481027960777283,249,102
5,lang,16,rain,storm,0.98,0.6179326176643372,209,139
6,lang,16,cat,kitten,0.98,0.8381628394126892,1566,132
7,lang,16,dance,dancer,0.98,0.7123273015022278,228,65
8,lang,16,camera,photography,0.98,0.47806647419929504,770,105
9,lang,16,cat,feline,0.96,0.5772310495376587,1566,7
10,lang,16,sunny,sunshine,0.96,0.5595190525054932,202,103
11,lang,16,pregnancy,pregnant,0.96,0.6045745015144348,18,102
12,lang,16,beach,sand,0.96,0.5750309824943542,1389,311
13,lang,16,bakery,bread,0.96,0.49372681975364685,110,280
14,lang,16,flower,garden,0.96,0.49189338088035583,412,225
15,lang,16,grass,lawn,0.96,0.6966146230697632,993,179
16,lang,16,copper,metal,0.96,0.726867139339447,51,377
17,lang,16,photo,photography,0.94,0.6074274182319641,1000,105
18,lang,16,cemetery,graveyard,0.94,0.8569585084915161,144,104
19,lang,16,gravestone,graveyard,0.94,0.5934480428695679,87,104
20,lang,16,sun,sunshine,0.94,0.73265540599823,479,103
21,lang,16,black,dark,0.94,0.6554861664772034,2353,500
22,lang,16,cathedral,church,0.94,0.8053900003433228,116,548
23,lang,16,frozen,ice,0.94,0.5988455414772034,121,311
24,lang,16,station,subway,0.94,0.44862061738967896,393,157
25,lang,16,child,kid,0.92,0.815701425075531,740,244
26,lang,16,aquarium,fish,0.92,0.5190920233726501,104,347
27,lang,16,light,lighting,0.92,0.7543261051177979,820,157
28,lang,16,fungi,mushroom,0.92,0.6450976133346558,10,101
29,lang,16,frost,snow,0.92,0.7104631066322327,52,1158
30,lang,16,burn,flame,0.92,0.6091983914375305,70,91
31,lang,16,ocean,sea,0.92,0.8347844481468201,598,255
32,lang,16,candy,chocolate,0.92,0.5484896302223206,218,262
33,lang,16,car,vehicle,0.92,0.8097959160804749,1323,241
34,lang,16,concert,music,0.92,0.6359983086585999,165,289
35,lang,16,photo,picture,0.92,0.897805392742157,1000,1857
36,lang,16,grape,wine,0.92,0.5974223017692566,41,408
37,lang,16,bath,bathroom,0.92,0.6938808560371399,142,1149
38,lang,16,bud,flower,0.92,0.4971200227737427,58,412
39,lang,16,cat,kitty,0.92,0.7558878660202026,1566,114
40,lang,16,ocean,water,0.92,0.6801713705062866,598,2461
41,lang,16,aircraft,airplane,0.92,0.8738532066345215,114,430
42,lang,16,butterfly,caterpillar,0.92,0.5675643682479858,104,30
43,lang,16,hair,wig,0.92,0.6186847686767578,387,112
44,lang,16,blossom,bud,0.92,0.4966379404067993,76,58
45,lang,16,highway,road,0.92,0.8679797053337097,170,1136
46,lang,16,bunny,rabbit,0.92,0.8328549861907959,121,107
47,lang,16,bread,sandwich,0.92,0.6443390250205994,280,540
48,lang,16,mist,misty,0.92,0.645872950553894,78,62
49,lang,16,flower,petal,0.92,0.5133899450302124,412,12
50,lang,16,airplane,flight,0.92,0.6261364221572876,430,132
51,lang,16,fish,fishing,0.92,0.6372029185295105,347,144
52,lang,16,ice,snow,0.92,0.5790198445320129,311,1158
53,lang,16,bright,sun,0.9,0.4397003650665283,390,479
54,lang,16,shade,tree,0.9,0.36537590622901917,137,1119
55,lang,16,bicycle,bike,0.9,0.878337562084198,266,501
56,lang,16,truck,vehicle,0.9,0.7370667457580566,1043,241
57,lang,16,shore,water,0.9,0.515385627746582,240,2461
58,lang,16,boat,fishing,0.9,0.4794110655784607,781,144
59,lang,16,dog,puppy,0.9,0.7933882474899292,1873,126
60,lang,16,bride,wedding,0.9,0.5144525170326233,410,494
61,lang,16,bird,hummingbird,0.9,0.6938334107398987,739,74
62,lang,16,sea,water,0.9,0.6599520444869995,255,2461
63,lang,16,cow,milk,0.9,0.4484478533267975,307,131
64,lang,16,bird,feather,0.9,0.5273480415344238,739,73
65,lang,16,skate,skating,0.9,0.6590265035629272,216,119
66,lang,16,chapel,church,0.9,0.8235250115394592,100,548
67,lang,16,branch,twig,0.9,0.6313059329986572,214,46
68,lang,16,concert,musician,0.9,0.5419017672538757,165,100
69,lang,16,clothe,dress,0.9,0.4972488284111023,11,383
70,lang,16,automobile,vehicle,0.9,0.6650938391685486,103,241
71,lang,16,splash,swimming,0.9,0.4530189335346222,100,194
72,lang,16,bed,furniture,0.9,0.4798881709575653,1129,190
73,lang,16,aircraft,flight,0.9,0.5957199335098267,114,132
74,lang,16,reptile,snake,0.9,0.6337319016456604,24,102
75,lang,16,motorcycle,scooter,0.9,0.7057421803474426,594,111
76,lang,16,coffee,tea,0.9,0.7526310086250305,416,131
77,lang,16,feather,goose,0.9,0.4263897240161896,73,98
78,lang,16,pool,swimming,0.9,0.5940032005310059,233,194
79,lang,16,eye,face,0.9,0.5071659684181213,178,625
80,lang,16,dirt,dirty,0.9,0.5349795818328857,301,169
81,lang,16,railway,train,0.9,0.6950443387031555,108,1433
82,lang,16,harbour,port,0.9,0.6961914300918579,11,106
83,lang,16,fruit,strawberry,0.9,0.6049258708953857,397,112
84,lang,16,flight,plane,0.9,0.6007740497589111,132,506
85,lang,16,smoke,smoking,0.9,0.5671913623809814,167,142
86,lang,16,ivy,plant,0.9,0.5763171911239624,45,245
87,lang,16,river,stream,0.9,0.7403320074081421,374,129
88,lang,16,lake,water,0.9,0.5982527136802673,388,2461
89,lang,16,kitten,kitty,0.9,0.7738122344017029,132,114
90,lang,16,snow,snowman,0.9,0.624843418598175,1158,102
91,lang,16,dog,terrier,0.9,0.6433090567588806,1873,47
92,lang,16,daffodil,flower,0.9,0.44631972908973694,3,412
93,lang,16,pond,water,0.9,0.5978095531463623,168,2461
94,lang,16,show,television,0.88,0.4228206276893616,648,241
95,lang,16,handwriting,written,0.88,0.6559470295906067,10,190
96,lang,16,flood,water,0.88,0.4468170404434204,86,2461
97,lang,16,jazz,musician,0.88,0.5155127048492432,50,100
98,lang,16,eagle,feather,0.88,0.46359071135520935,104,73
99,lang,16,grape,vine,0.88,0.557937741279602,41,71
100,lang,16,bird,hawk,0.88,0.6060184836387634,739,95
101,lang,16,clothe,outfit,0.88,0.49754300713539124,11,172
102,lang,16,exhibition,museum,0.88,0.6924329400062561,71,267
103,lang,16,hand,palm,0.88,0.307952880859375,913,153
104,lang,16,grave,graveyard,0.88,0.7067316174507141,126,104
105,lang,16,berry,strawberry,0.88,0.7372997999191284,71,112
106,lang,16,forest,oak,0.88,0.4818789064884186,277,91
107,lang,16,crochet,knitting,0.88,0.6024318933486938,41,45
108,lang,16,bird,eagle,0.88,0.6128906011581421,739,104
109,lang,16,canine,puppy,0.88,0.503028154373169,17,126
110,lang,16,bar,cocktail,0.88,0.4618344306945801,287,80
111,lang,16,bar,pub,0.88,0.723379373550415,287,107
112,lang,16,sunlight,sunshine,0.88,0.8358265161514282,128,103
113,lang,16,apple,fruit,0.88,0.6433407068252563,220,397
114,lang,16,sun,sunrise,0.88,0.6198957562446594,479,102
115,lang,16,gymnastic,sport,0.88,0.5095911026000977,5,111
116,lang,16,sailing,ship,0.88,0.5540295839309692,122,240
117,lang,16,beach,sea,0.88,0.5782307386398315,1389,255
118,lang,16,game,hockey,0.88,0.5587486028671265,1112,110
119,lang,16,bed,pillow,0.88,0.5604829788208008,1129,138
120,lang,16,daffodil,tulip,0.88,0.6106145977973938,3,15
121,lang,16,flower,plant,0.88,0.6818633675575256,412,245
122,lang,16,fire,smoke,0.88,0.4411807656288147,767,167
123,lang,16,canine,dog,0.88,0.5102997422218323,17,1873
124,lang,16,bracelet,jewelry,0.88,0.6525233387947083,28,102
125,lang,16,feline,kitty,0.88,0.585103452205658,7,114
126,lang,16,architecture,building,0.88,0.6126668453216553,144,2102
127,lang,16,shop,shopping,0.88,0.5821776390075684,267,150
128,lang,16,highway,traffic,0.88,0.5447636246681213,170,541
129,lang,16,lizard,reptile,0.88,0.6311874985694885,103,24
130,lang,16,music,piano,0.88,0.5232294797897339,289,118
131,lang,16,strawberry,sweet,0.88,0.444369375705719,112,138
132,lang,16,snow,winter,0.88,0.6228729486465454,1158,229
133,lang,16,autumn,spring,0.88,0.7139865756034851,101,114
134,lang,16,bacon,meat,0.88,0.5890031456947327,119,343
135,lang,16,raspberry,strawberry,0.88,0.547028124332428,32,112
136,lang,16,chipmunk,squirrel,0.88,0.6119383573532104,10,105
137,lang,16,coast,harbor,0.88,0.4739128053188324,122,132
138,lang,16,dress,skirt,0.88,0.7239091396331787,383,116
139,lang,16,sun,sunny,0.88,0.4693849980831146,479,202
