idx,modality,layer,word1,word2,hum-sim,model-sim,freqw1,freqw2
0,lang,2,take,remove,0.6809999999999999,0.19086776673793793,874,61
1,lang,2,walk,trail,0.481,0.2584625482559204,563,171
2,lang,2,feed,starve,0.149,0.05652216821908951,120,2
3,lang,2,shine,polish,0.78,0.17550787329673767,102,36
4,lang,2,cheat,sneak,0.365,0.16716022789478302,3,35
5,lang,2,smell,sniff,0.7969999999999999,0.3056695759296417,101,29
6,lang,2,plow,dig,0.6639999999999999,0.13386960327625275,83,101
7,lang,2,believe,pretend,0.16599999999999998,0.18867848813533783,146,83
8,lang,2,tap,pat,0.697,0.19177767634391785,24,17
9,lang,2,crunch,crack,0.365,0.16408295929431915,5,73
10,lang,2,erode,destroy,0.634,0.1244184747338295,1,20
11,lang,2,try,practice,0.465,0.13718517124652863,257,124
12,lang,2,tear,fold,0.066,0.24407798051834106,45,45
13,lang,2,replace,move,0.149,0.13929596543312073,28,138
14,lang,2,respond,ignore,0.08299999999999999,0.1142398938536644,10,22
15,lang,2,laugh,sing,0.199,0.2584403157234192,122,111
16,lang,2,attack,sneak,0.16599999999999998,0.06862108409404755,52,35
17,lang,2,descend,go,0.33199999999999996,0.1749696284532547,24,910
18,lang,2,miss,catch,0.0,0.18400348722934723,107,220
19,lang,2,feel,touch,0.78,0.23431353271007538,166,117
20,lang,2,connect,separate,0.149,0.20240499079227448,38,108
21,lang,2,decay,deteriorate,0.8130000000000001,0.1955811083316803,6,2
22,lang,2,protect,defend,0.78,0.5659855604171753,89,17
23,lang,2,describe,define,0.7969999999999999,0.33055365085601807,80,2
24,lang,2,drive,walk,0.149,0.39609992504119873,198,563
25,lang,2,build,grow,0.481,0.26776063442230225,127,113
26,lang,2,cover,protect,0.6809999999999999,0.1956900656223297,181,89
27,lang,2,dislike,ignore,0.315,0.22576510906219482,4,22
28,lang,2,forget,recall,0.033,0.29135066270828247,111,14
29,lang,2,comprehend,learn,0.73,0.17453086376190186,2,131
30,lang,2,reflect,look,0.41500000000000004,0.18037401139736176,79,885
31,lang,2,defeat,beat,0.8470000000000001,0.22477619349956512,12,115
32,lang,2,know,inform,0.199,0.15087094902992249,288,3
33,lang,2,remind,repeat,0.5309999999999999,0.1817312240600586,59,6
34,lang,2,go,let,0.282,0.15902401506900787,910,258
35,lang,2,go,advance,0.6639999999999999,0.10949226468801498,910,15
36,lang,2,recommend,assist,0.41500000000000004,0.18361784517765045,28,30
37,lang,2,shake,shiver,0.631,0.17769300937652588,104,2
38,lang,2,take,carry,0.564,0.27475377917289734,874,111
39,lang,2,accomplish,succeed,0.8300000000000001,0.294546514749527,15,4
40,lang,2,drive,operate,0.49800000000000005,0.198200985789299,198,24
41,lang,2,ask,tell,0.066,0.3186895549297333,114,165
42,lang,2,bend,break,0.465,0.1630023866891861,100,182
43,lang,2,tear,break,0.614,0.21193528175354004,45,182
44,lang,2,jump,skip,0.548,0.17802372574806213,156,15
45,lang,2,agree,admit,0.398,0.34457123279571533,32,39
46,lang,2,give,bring,0.49800000000000005,0.2792055904865265,216,148
47,lang,2,go,move,0.631,0.2703501880168915,910,138
48,lang,2,kill,shoot,0.5309999999999999,0.22433477640151978,60,115
49,lang,2,crunch,chew,0.647,0.33751654624938965,5,41
50,lang,2,carry,tow,0.49800000000000005,0.18325510621070862,111,127
51,lang,2,sing,hum,0.5980000000000001,0.16415047645568848,111,1
52,lang,2,dismay,upset,0.6639999999999999,0.21146203577518463,5,100
53,lang,2,shun,ignore,0.8630000000000001,0.1327306479215622,2,22
54,lang,2,believe,know,0.365,0.25031617283821106,146,288
55,lang,2,hurt,smash,0.465,0.07916190475225449,107,20
56,lang,2,prefer,hate,0.1,0.19491317868232727,39,96
57,lang,2,cook,bake,0.78,0.23816069960594177,133,100
58,lang,2,break,destroy,0.8300000000000001,0.08830738067626953,182,20
