idx,modality,layer,word1,word2,hum-sim,model-sim,freqw1,freqw2
0,lang,20,love,sex,0.6769999999999999,0.46065858006477356,464,42
1,lang,20,tiger,cat,0.735,0.6328237056732178,111,1566
2,lang,20,tiger,tiger,1.0,1.0,111,111
3,lang,20,book,paper,0.746,0.505029022693634,396,444
4,lang,20,computer,keyboard,0.762,0.6495983600616455,694,280
5,lang,20,computer,internet,0.758,0.6130712032318115,694,73
6,lang,20,plane,car,0.577,0.6014405488967896,506,1323
7,lang,20,train,car,0.631,0.5020696520805359,1433,1323
8,lang,20,telephone,communication,0.75,0.622361421585083,108,19
9,lang,20,television,radio,0.6769999999999999,0.7088698148727417,241,106
10,lang,20,media,radio,0.742,0.555614709854126,102,106
11,lang,20,drug,abuse,0.6849999999999999,0.45544034242630005,35,10
12,lang,20,bread,butter,0.619,0.6378616690635681,280,123
13,lang,20,cucumber,potato,0.592,0.5811118483543396,86,126
14,lang,20,doctor,nurse,0.7,0.8377711176872253,89,61
15,lang,20,professor,doctor,0.662,0.5659528374671936,102,89
16,lang,20,student,professor,0.6809999999999999,0.7193869352340698,132,102
17,lang,20,smart,student,0.462,0.2805837392807007,119,132
18,lang,20,smart,stupid,0.581,0.40712833404541016,119,47
19,lang,20,company,stock,0.708,0.4766904413700104,187,62
20,lang,20,stock,market,0.808,0.4025825262069702,62,259
21,lang,20,stock,phone,0.162,0.32317814230918884,62,873
22,lang,20,stock,cd,0.131,0.4208824336528778,62,92
23,lang,20,stock,jaguar,0.092,0.340735524892807,62,7
24,lang,20,stock,egg,0.181,0.44191452860832214,62,208
25,lang,20,stock,live,0.373,0.47182807326316833,62,180
26,lang,20,stock,life,0.092,0.3844898045063019,62,356
27,lang,20,book,library,0.746,0.6641565561294556,396,136
28,lang,20,bank,money,0.8119999999999999,0.4075080156326294,126,153
29,lang,20,wood,forest,0.773,0.5464884638786316,379,277
30,lang,20,money,cash,0.915,0.7888097763061523,153,64
31,lang,20,professor,cucumber,0.031,0.2572275996208191,102,86
32,lang,20,king,cabbage,0.023,0.3919094502925873,102,100
33,lang,20,king,queen,0.858,0.7859596014022827,102,108
34,lang,20,king,rook,0.592,0.24728940427303314,102,1
35,lang,20,bishop,rabbi,0.669,0.4755513370037079,5,33
36,lang,20,jerusalem,israel,0.8460000000000001,0.8727446794509888,1,4
37,lang,20,jerusalem,palestinian,0.765,0.4940677583217621,1,4
38,lang,20,holy,sex,0.162,0.3991597890853882,45,42
39,lang,20,fuck,sex,0.944,0.6503664255142212,1,42
40,lang,20,football,soccer,0.9029999999999999,0.6864309310913086,191,335
41,lang,20,football,basketball,0.6809999999999999,0.6108770370483398,191,164
42,lang,20,football,tennis,0.663,0.5231345295906067,191,1161
43,lang,20,tennis,racket,0.756,0.442318856716156,1161,210
44,lang,20,law,lawyer,0.8380000000000001,0.571223258972168,109,8
45,lang,20,movie,star,0.738,0.4984203279018402,197,142
46,lang,20,movie,popcorn,0.619,0.49462196230888367,197,84
47,lang,20,movie,theater,0.792,0.6183619499206543,197,106
48,lang,20,physics,chemistry,0.735,0.648516058921814,4,5
49,lang,20,space,chemistry,0.488,0.3790440559387207,204,5
50,lang,20,alcohol,chemistry,0.554,0.40175238251686096,136,5
51,lang,20,vodka,gin,0.8460000000000001,0.6182011365890503,26,10
52,lang,20,vodka,brandy,0.8130000000000001,0.7483619451522827,26,4
53,lang,20,drink,car,0.304,0.3935796916484833,374,1323
54,lang,20,drink,ear,0.131,0.30066150426864624,374,139
55,lang,20,drink,mouth,0.596,0.34515491127967834,374,340
56,lang,20,drink,eat,0.687,0.594336748123169,374,417
57,lang,20,baby,mother,0.7849999999999999,0.5288727879524231,791,272
58,lang,20,drink,mother,0.265,0.2940642237663269,374,272
59,lang,20,car,automobile,0.8939999999999999,0.8165938258171082,1323,103
60,lang,20,gem,jewel,0.8960000000000001,0.6441932320594788,13,7
61,lang,20,journey,voyage,0.9289999999999999,0.8119279742240906,114,14
62,lang,20,boy,lad,0.883,0.5886150002479553,1272,13
63,lang,20,coast,shore,0.9099999999999999,0.7584123611450195,122,240
64,lang,20,asylum,madhouse,0.8869999999999999,0.35786744952201843,5,1
65,lang,20,magician,wizard,0.9019999999999999,0.6930754780769348,19,45
66,lang,20,midday,noon,0.9289999999999999,0.5453664064407349,29,42
67,lang,20,furnace,stove,0.8789999999999999,0.6342369914054871,17,256
68,lang,20,food,fruit,0.752,0.6203873753547668,1536,397
69,lang,20,bird,cock,0.71,0.4959857761859894,739,21
70,lang,20,bird,crane,0.738,0.5286513566970825,739,104
71,lang,20,tool,implement,0.646,0.5613123178482056,100,5
72,lang,20,brother,monk,0.627,0.4040418267250061,262,66
73,lang,20,crane,implement,0.269,0.4041579067707062,104,5
74,lang,20,lad,brother,0.446,0.4418840706348419,13,262
75,lang,20,journey,car,0.585,0.3487595319747925,114,1323
76,lang,20,monk,oracle,0.5,0.44230496883392334,66,8
77,lang,20,cemetery,woodland,0.20800000000000002,0.4649841785430908,144,18
78,lang,20,food,rooster,0.442,0.357980340719223,1536,75
79,lang,20,coast,hill,0.438,0.4065473675727844,122,307
80,lang,20,forest,graveyard,0.185,0.4989490211009979,277,104
81,lang,20,shore,woodland,0.308,0.3503986895084381,240,18
82,lang,20,monk,slave,0.092,0.4817834496498108,66,8
83,lang,20,coast,forest,0.315,0.36423632502555847,122,277
84,lang,20,lad,wizard,0.092,0.5703540444374084,13,45
85,lang,20,chord,smile,0.054000000000000006,0.24658961594104767,2,191
86,lang,20,glass,magician,0.20800000000000002,0.30871105194091797,920,19
87,lang,20,noon,string,0.054000000000000006,0.3636729121208191,42,119
88,lang,20,rooster,voyage,0.062,0.3245691657066345,75,14
89,lang,20,money,dollar,0.842,0.7141605019569397,153,67
90,lang,20,money,cash,0.908,0.7888097763061523,153,64
91,lang,20,money,currency,0.9039999999999999,0.6763589382171631,153,11
92,lang,20,money,wealth,0.827,0.5558016300201416,153,7
93,lang,20,money,property,0.757,0.3425499498844147,153,108
94,lang,20,money,possession,0.729,0.3086180090904236,153,25
95,lang,20,money,bank,0.85,0.4075080156326294,153,126
96,lang,20,money,deposit,0.773,0.48475149273872375,153,7
97,lang,20,money,operation,0.331,0.3289305865764618,153,31
98,lang,20,tiger,jaguar,0.8,0.7881821393966675,111,7
99,lang,20,tiger,feline,0.8,0.5765371322631836,111,7
100,lang,20,tiger,carnivore,0.708,0.3652516007423401,111,1
101,lang,20,tiger,mammal,0.6849999999999999,0.665827214717865,111,6
102,lang,20,tiger,animal,0.7,0.6902734637260437,111,349
103,lang,20,tiger,organism,0.477,0.4890540838241577,111,1
104,lang,20,tiger,fauna,0.562,0.4328364431858063,111,13
105,lang,20,tiger,zoo,0.587,0.5667063593864441,111,246
106,lang,20,psychology,anxiety,0.7,0.2940533459186554,1,7
107,lang,20,psychology,fear,0.6849999999999999,0.2552160620689392,1,61
108,lang,20,psychology,depression,0.742,0.29990747570991516,1,10
109,lang,20,psychology,clinic,0.658,0.28436148166656494,1,21
110,lang,20,psychology,doctor,0.642,0.39259782433509827,1,89
111,lang,20,psychology,mind,0.769,0.24650487303733826,1,113
112,lang,20,psychology,health,0.7230000000000001,0.3284551203250885,1,71
113,lang,20,psychology,science,0.671,0.539688766002655,1,107
114,lang,20,psychology,discipline,0.558,0.3918244242668152,1,8
115,lang,20,planet,star,0.845,0.46516942977905273,56,142
116,lang,20,planet,constellation,0.806,0.43862125277519226,56,4
117,lang,20,planet,moon,0.808,0.5715276598930359,56,124
118,lang,20,planet,sun,0.8019999999999999,0.2791960537433624,56,479
119,lang,20,planet,galaxy,0.8109999999999999,0.6443957686424255,56,7
120,lang,20,planet,space,0.792,0.5149742364883423,56,204
121,lang,20,cup,coffee,0.658,0.6502589583396912,352,416
122,lang,20,cup,tableware,0.6849999999999999,0.37969958782196045,352,3
123,lang,20,cup,article,0.24,0.33116862177848816,352,61
124,lang,20,cup,artifact,0.292,0.37523534893989563,352,23
125,lang,20,cup,object,0.369,0.3598688542842865,352,149
126,lang,20,cup,entity,0.215,0.3209429383277893,352,5
127,lang,20,cup,drink,0.725,0.6226222515106201,352,374
128,lang,20,cup,food,0.5,0.33009085059165955,352,1536
129,lang,20,cup,substance,0.192,0.3968679904937744,352,92
130,lang,20,cup,liquid,0.5900000000000001,0.4572294354438782,352,118
131,lang,20,jaguar,cat,0.742,0.6082282662391663,7,1566
132,lang,20,jaguar,car,0.727,0.4328130781650543,7,1323
133,lang,20,energy,secretary,0.181,0.30150163173675537,108,10
134,lang,20,secretary,senate,0.506,0.36636650562286377,10,3
135,lang,20,energy,laboratory,0.509,0.386446475982666,108,14
136,lang,20,computer,laboratory,0.678,0.4429054856300354,694,14
137,lang,20,weapon,secret,0.606,0.4029133915901184,29,100
138,lang,20,investigation,effort,0.45899999999999996,0.4280083179473877,4,103
139,lang,20,news,report,0.8160000000000001,0.6377415657043457,140,43
140,lang,20,canyon,landscape,0.753,0.5015783309936523,101,158
141,lang,20,image,surface,0.45599999999999996,0.3761630952358246,560,190
142,lang,20,discovery,space,0.634,0.4365231394767761,21,204
143,lang,20,sign,recess,0.238,0.36242443323135376,2679,21
144,lang,20,wednesday,news,0.22200000000000003,0.33194273710250854,7,140
145,lang,20,computer,news,0.44699999999999995,0.4038276672363281,694,140
146,lang,20,territory,surface,0.534,0.46305060386657715,18,190
147,lang,20,atmosphere,landscape,0.369,0.5738537907600403,100,158
148,lang,20,president,medal,0.3,0.3818066418170929,136,102
149,lang,20,war,troops,0.8130000000000001,0.6141362190246582,211,87
150,lang,20,record,number,0.631,0.4068264365196228,109,232
151,lang,20,skin,eye,0.622,0.46572932600975037,101,178
152,lang,20,japanese,american,0.65,0.45927926898002625,120,235
153,lang,20,theater,history,0.391,0.28206220269203186,106,165
154,lang,20,volunteer,motto,0.256,0.45010167360305786,77,11
155,lang,20,prejudice,recognition,0.3,0.5258412957191467,2,33
156,lang,20,decoration,valor,0.563,0.4520675539970398,121,2
157,lang,20,century,year,0.759,0.5521388053894043,99,430
158,lang,20,century,nation,0.316,0.4190981984138489,99,66
159,lang,20,delay,racism,0.119,0.268107146024704,4,21
160,lang,20,delay,news,0.331,0.34197717905044556,4,140
161,lang,20,minister,party,0.663,0.3474586009979248,68,952
162,lang,20,peace,plan,0.475,0.32048556208610535,138,121
163,lang,20,minority,peace,0.369,0.35417506098747253,4,138
164,lang,20,attempt,peace,0.425,0.23872044682502747,103,138
165,lang,20,government,crisis,0.6559999999999999,0.4204564094543457,106,5
166,lang,20,deployment,departure,0.425,0.518351674079895,7,21
167,lang,20,energy,crisis,0.5940000000000001,0.36849790811538696,108,5
168,lang,20,announcement,news,0.756,0.6730307936668396,58,140
169,lang,20,announcement,effort,0.275,0.4374060034751892,58,103
170,lang,20,stroke,hospital,0.7030000000000001,0.36890020966529846,28,135
171,lang,20,disability,death,0.5469999999999999,0.42951375246047974,5,107
172,lang,20,victim,emergency,0.647,0.37660402059555054,20,108
173,lang,20,treatment,recovery,0.791,0.5923043489456177,21,16
174,lang,20,journal,association,0.497,0.4968404173851013,11,20
175,lang,20,doctor,personnel,0.5,0.3855299949645996,89,106
176,lang,20,school,center,0.344,0.3604230582714081,421,277
177,lang,20,reason,hypertension,0.231,0.1899779886007309,108,1
178,lang,20,hundred,percent,0.738,0.3455006182193756,52,1
179,lang,20,hospital,infrastructure,0.46299999999999997,0.3460671901702881,135,14
180,lang,20,death,row,0.525,0.2579810619354248,107,220
181,lang,20,death,inmate,0.503,0.31812235713005066,107,2
182,lang,20,lawyer,evidence,0.669,0.4319944977760315,8,33
183,lang,20,life,death,0.788,0.5659459233283997,356,107
184,lang,20,life,term,0.45,0.45359402894973755,356,10
185,lang,20,word,similarity,0.475,0.3334920406341553,136,2
186,lang,20,board,recommendation,0.44699999999999995,0.3126148581504822,725,1
187,lang,20,governor,interview,0.325,0.33938631415367126,27,91
188,lang,20,peace,atmosphere,0.369,0.37328845262527466,138,100
189,lang,20,peace,insurance,0.294,0.3921155631542206,138,20
190,lang,20,travel,activity,0.5,0.4775107204914093,135,100
191,lang,20,competition,price,0.644,0.33648207783699036,152,104
192,lang,20,consumer,confidence,0.413,0.36046886444091797,8,21
193,lang,20,consumer,energy,0.475,0.373089462518692,8,108
194,lang,20,problem,airport,0.238,0.23782393336296082,102,273
195,lang,20,car,flight,0.49400000000000005,0.39922553300857544,1323,132
196,lang,20,credit,card,0.806,0.4133155941963196,41,164
197,lang,20,credit,information,0.5309999999999999,0.3155207931995392,41,143
198,lang,20,hotel,reservation,0.8029999999999999,0.4205627739429474,299,14
199,lang,20,grocery,money,0.5940000000000001,0.30428507924079895,106,153
200,lang,20,registration,arrangement,0.6,0.4951438009738922,23,109
201,lang,20,arrangement,accommodation,0.541,0.30193132162094116,109,1
202,lang,20,month,hotel,0.181,0.30952808260917664,101,299
203,lang,20,type,kind,0.897,0.7334665656089783,239,238
204,lang,20,arrival,hotel,0.6,0.3173724412918091,88,299
205,lang,20,bed,closet,0.6719999999999999,0.47331947088241577,1129,104
206,lang,20,closet,clothes,0.8,0.4825620949268341,104,198
207,lang,20,situation,conclusion,0.481,0.40857255458831787,64,21
208,lang,20,situation,isolation,0.388,0.4425634741783142,64,5
209,lang,20,direction,combination,0.225,0.41092607378959656,137,102
210,lang,20,street,place,0.644,0.463325172662735,2608,605
211,lang,20,street,avenue,0.8880000000000001,0.6452035307884216,2608,100
212,lang,20,street,block,0.688,0.5833460688591003,2608,134
213,lang,20,street,children,0.49400000000000005,0.3706751763820648,2608,817
214,lang,20,listing,proximity,0.256,0.3232060670852661,21,31
215,lang,20,listing,category,0.638,0.47301220893859863,21,6
216,lang,20,cell,phone,0.7809999999999999,0.7609348297119141,518,873
217,lang,20,production,hike,0.175,0.2946462333202362,41,129
218,lang,20,media,trading,0.388,0.49110785126686096,102,11
219,lang,20,media,gain,0.288,0.3757408857345581,102,42
220,lang,20,dividend,payment,0.763,0.35051587224006653,1,7
221,lang,20,dividend,calculation,0.648,0.23429948091506958,1,1
222,lang,20,currency,market,0.75,0.3551696240901947,11,259
223,lang,20,oil,stock,0.634,0.4802025556564331,104,62
224,lang,20,announcement,production,0.33799999999999997,0.41069623827934265,58,41
225,lang,20,announcement,warning,0.6,0.475235253572464,58,125
226,lang,20,profit,warning,0.388,0.32630667090415955,10,125
227,lang,20,profit,loss,0.763,0.47084859013557434,10,32
228,lang,20,dollar,yen,0.778,0.5235866904258728,67,4
229,lang,20,dollar,buck,0.922,0.4587048292160034,67,21
230,lang,20,dollar,profit,0.738,0.5366859436035156,67,10
231,lang,20,dollar,loss,0.609,0.3054925501346588,67,32
232,lang,20,computer,software,0.85,0.6892842650413513,694,30
233,lang,20,network,hardware,0.8310000000000001,0.5535063147544861,39,40
234,lang,20,phone,equipment,0.713,0.4527304470539093,873,208
235,lang,20,equipment,maker,0.591,0.478778600692749,208,103
236,lang,20,luxury,car,0.647,0.4797123372554779,76,1323
237,lang,20,five,month,0.33799999999999997,0.42001819610595703,208,101
238,lang,20,report,gain,0.363,0.40837520360946655,43,42
239,lang,20,investor,earning,0.713,0.42405611276626587,1,6
240,lang,20,liquid,water,0.7889999999999999,0.6263921856880188,118,2461
241,lang,20,baseball,season,0.597,0.33753031492233276,958,116
242,lang,20,game,victory,0.7030000000000001,0.46629154682159424,1112,103
243,lang,20,game,team,0.769,0.5227628350257874,1112,403
244,lang,20,marathon,sprint,0.747,0.5840036273002625,123,16
245,lang,20,game,series,0.619,0.3542020320892334,1112,119
246,lang,20,game,defeat,0.697,0.49196329712867737,1112,12
247,lang,20,seven,series,0.356,0.3701261878013611,115,119
248,lang,20,seafood,sea,0.747,0.5233033895492554,106,255
249,lang,20,seafood,food,0.834,0.6196038722991943,106,1536
250,lang,20,seafood,lobster,0.8699999999999999,0.810461699962616,106,105
251,lang,20,lobster,food,0.7809999999999999,0.5101495385169983,105,1536
252,lang,20,lobster,wine,0.5700000000000001,0.3706429600715637,105,408
253,lang,20,food,preparation,0.622,0.42116889357566833,1536,104
254,lang,20,video,archive,0.634,0.27255287766456604,254,2
255,lang,20,start,year,0.40599999999999997,0.36242222785949707,305,430
256,lang,20,start,match,0.44699999999999995,0.3414493799209595,305,192
257,lang,20,game,round,0.597,0.40853169560432434,1112,210
258,lang,20,boxing,round,0.761,0.34536829590797424,100,210
259,lang,20,championship,tournament,0.836,0.6768000721931458,71,101
260,lang,20,line,insurance,0.269,0.3318081796169281,557,20
261,lang,20,day,summer,0.394,0.5391563177108765,2325,152
262,lang,20,summer,drought,0.716,0.44080764055252075,152,8
263,lang,20,summer,nature,0.563,0.5295121669769287,152,157
264,lang,20,day,dawn,0.753,0.4215572476387024,2325,57
265,lang,20,nature,environment,0.8310000000000001,0.5766804814338684,157,116
266,lang,20,nature,man,0.625,0.2766270041465759,157,8440
267,lang,20,man,woman,0.8300000000000001,0.6282078623771667,8440,4511
268,lang,20,man,governor,0.525,0.3259819447994232,8440,27
269,lang,20,soap,opera,0.794,0.28378838300704956,103,33
270,lang,20,opera,performance,0.688,0.5104866623878479,33,161
271,lang,20,life,lesson,0.5940000000000001,0.3538927137851715,356,77
272,lang,20,focus,life,0.40599999999999997,0.3186427652835846,118,356
273,lang,20,production,crew,0.625,0.4869995713233948,41,122
274,lang,20,television,film,0.772,0.5695251226425171,241,108
275,lang,20,viewer,serial,0.29700000000000004,0.33434319496154785,67,6
276,lang,20,possibility,girl,0.194,0.23712985217571259,6,1420
277,lang,20,population,development,0.375,0.49031615257263184,21,32
278,lang,20,gender,equality,0.641,0.4878486394882202,13,35
279,lang,20,change,attitude,0.544,0.45051154494285583,131,19
280,lang,20,family,planning,0.625,0.3296446204185486,993,102
281,lang,20,opera,industry,0.263,0.2591046392917633,33,20
282,lang,20,sugar,approach,0.088,0.3323011100292206,122,101
283,lang,20,practice,institution,0.319,0.45705145597457886,124,12
284,lang,20,ministry,culture,0.46900000000000003,0.4413195848464966,5,114
285,lang,20,problem,challenge,0.675,0.6622596383094788,102,91
286,lang,20,country,citizen,0.731,0.4180523157119751,283,26
287,lang,20,planet,people,0.575,0.3145764470100403,56,5682
288,lang,20,development,issue,0.397,0.3796003460884094,32,44
289,lang,20,experience,music,0.34700000000000003,0.32885366678237915,135,289
290,lang,20,music,project,0.363,0.3184123933315277,289,139
291,lang,20,glass,metal,0.5559999999999999,0.5213001370429993,920,377
292,lang,20,aluminum,metal,0.783,0.7943426966667175,101,377
293,lang,20,exhibit,memorabilia,0.5309999999999999,0.5124662518501282,138,79
294,lang,20,rock,jazz,0.759,0.3772183060646057,350,50
295,lang,20,museum,theater,0.7190000000000001,0.5467621684074402,267,106
296,lang,20,observation,architecture,0.438,0.34959402680397034,31,144
297,lang,20,space,world,0.653,0.38943585753440857,204,248
298,lang,20,preservation,world,0.619,0.27285346388816833,3,248
299,lang,20,admission,ticket,0.769,0.6432315707206726,9,103
300,lang,20,shower,thunderstorm,0.631,0.34494030475616455,264,4
301,lang,20,shower,flood,0.603,0.4394682049751282,264,86
302,lang,20,weather,forecast,0.834,0.5745832920074463,200,6
