idx,modality,layer,word1,word2,hum-sim,model-sim,freqw1,freqw2
0,lang,4,cord,smile,0.005,0.09814576059579849,100,191
1,lang,4,rooster,voyage,0.01,0.09884195029735565,75,14
2,lang,4,noon,string,0.01,0.15467117726802826,42,119
3,lang,4,fruit,furnace,0.0125,0.11037252098321915,397,17
4,lang,4,autograph,shore,0.015,0.10291488468647003,35,240
5,lang,4,automobile,wizard,0.0275,0.04101431369781494,103,45
6,lang,4,mound,stove,0.035,0.2117399424314499,114,256
7,lang,4,grin,implement,0.045,0.2015964537858963,38,5
8,lang,4,asylum,fruit,0.0475,0.10614891350269318,5,397
9,lang,4,asylum,monk,0.0975,0.16932471096515656,5,66
10,lang,4,graveyard,madhouse,0.105,0.2250235229730606,104,1
11,lang,4,glass,magician,0.11,0.10799095034599304,920,19
12,lang,4,boy,rooster,0.11,0.22166801989078522,1272,75
13,lang,4,cushion,jewel,0.1125,0.18485337495803833,99,7
14,lang,4,monk,slave,0.1425,0.19474539160728455,66,8
15,lang,4,asylum,cemetery,0.1975,0.26551973819732666,5,144
16,lang,4,coast,forest,0.2125,0.17480261623859406,122,277
17,lang,4,grin,lad,0.22,0.1446046531200409,38,13
18,lang,4,shore,woodland,0.225,0.10293517261743546,240,18
19,lang,4,monk,oracle,0.2275,0.2489892840385437,66,8
20,lang,4,boy,sage,0.24,0.11731480807065964,1272,10
21,lang,4,automobile,cushion,0.2425,0.1341562271118164,103,99
22,lang,4,mound,shore,0.2425,0.2235301285982132,114,240
23,lang,4,lad,wizard,0.2475,0.23774844408035278,13,45
24,lang,4,forest,graveyard,0.25,0.2509959042072296,277,104
25,lang,4,food,rooster,0.2725,0.15853287279605865,1536,75
26,lang,4,cemetery,woodland,0.295,0.32568567991256714,144,18
27,lang,4,shore,voyage,0.305,0.22219374775886536,240,14
28,lang,4,bird,woodland,0.31,0.17821815609931946,739,18
29,lang,4,coast,hill,0.315,0.2125249207019806,122,307
30,lang,4,furnace,implement,0.3425,0.14590638875961304,17,5
31,lang,4,crane,rooster,0.3525,0.2553573250770569,104,75
32,lang,4,hill,woodland,0.37,0.1850370615720749,307,18
33,lang,4,car,journey,0.3875,0.17667602002620697,1323,114
34,lang,4,cemetery,mound,0.4225,0.16759075224399567,144,114
35,lang,4,glass,jewel,0.445,0.14973607659339905,920,7
36,lang,4,magician,oracle,0.455,0.2440730333328247,19,8
37,lang,4,crane,implement,0.5925,0.09519869834184647,104,5
38,lang,4,brother,lad,0.6025,0.1708299219608307,262,13
39,lang,4,sage,wizard,0.615,0.24010558426380157,10,45
40,lang,4,oracle,sage,0.6525,0.211652934551239,8,10
41,lang,4,bird,crane,0.6575,0.22524844110012054,739,104
42,lang,4,bird,cock,0.6575,0.20242920517921448,739,21
43,lang,4,food,fruit,0.6725,0.45027050375938416,1536,397
44,lang,4,brother,monk,0.685,0.22482888400554657,262,66
45,lang,4,asylum,madhouse,0.76,0.26849985122680664,5,1
46,lang,4,furnace,stove,0.7775,0.347957044839859,17,256
47,lang,4,magician,wizard,0.8025,0.42277079820632935,19,45
48,lang,4,hill,mound,0.8225,0.3203532099723816,307,114
49,lang,4,cord,string,0.8525,0.30259740352630615,100,119
50,lang,4,glass,tumbler,0.8625,0.2349104881286621,920,5
51,lang,4,grin,smile,0.865,0.7164429426193237,38,191
52,lang,4,serf,slave,0.865,0.19001217186450958,1,8
53,lang,4,journey,voyage,0.895,0.58273845911026,114,14
54,lang,4,autograph,signature,0.8975,0.20068039000034332,35,29
55,lang,4,coast,shore,0.9,0.509207010269165,122,240
56,lang,4,forest,woodland,0.9125,0.5506480932235718,277,18
57,lang,4,implement,tool,0.915,0.2930605113506317,5,100
58,lang,4,cock,rooster,0.92,0.29766741394996643,21,75
59,lang,4,boy,lad,0.955,0.36852961778640747,1272,13
60,lang,4,cushion,pillow,0.96,0.5405665040016174,99,138
61,lang,4,cemetery,graveyard,0.97,0.6588853597640991,144,104
62,lang,4,automobile,car,0.98,0.48117509484291077,103,1323
63,lang,4,midday,noon,0.985,0.49195367097854614,29,42
64,lang,4,gem,jewel,0.985,0.3366510570049286,13,7
