idx,modality,layer,word1,word2,hum-sim,model-sim,freqw1,freqw2
0,lang,20,cord,smile,0.005,0.30419209599494934,100,191
1,lang,20,rooster,voyage,0.01,0.31596633791923523,75,14
2,lang,20,noon,string,0.01,0.36274996399879456,42,119
3,lang,20,fruit,furnace,0.0125,0.3450761139392853,397,17
4,lang,20,autograph,shore,0.015,0.3261948227882385,35,240
5,lang,20,automobile,wizard,0.0275,0.3592594265937805,103,45
6,lang,20,mound,stove,0.035,0.4350210428237915,114,256
7,lang,20,grin,implement,0.045,0.3107142448425293,38,5
8,lang,20,asylum,fruit,0.0475,0.3549450635910034,5,397
9,lang,20,asylum,monk,0.0975,0.4381267726421356,5,66
10,lang,20,graveyard,madhouse,0.105,0.32855939865112305,104,1
11,lang,20,glass,magician,0.11,0.35377299785614014,920,19
12,lang,20,boy,rooster,0.11,0.37121254205703735,1272,75
13,lang,20,cushion,jewel,0.1125,0.3564302325248718,99,7
14,lang,20,monk,slave,0.1425,0.49160468578338623,66,8
15,lang,20,asylum,cemetery,0.1975,0.5160735845565796,5,144
16,lang,20,coast,forest,0.2125,0.3439345359802246,122,277
17,lang,20,grin,lad,0.22,0.36458301544189453,38,13
18,lang,20,shore,woodland,0.225,0.41229248046875,240,18
19,lang,20,monk,oracle,0.2275,0.41944456100463867,66,8
20,lang,20,boy,sage,0.24,0.3181668221950531,1272,10
21,lang,20,automobile,cushion,0.2425,0.3862268328666687,103,99
22,lang,20,mound,shore,0.2425,0.4856078326702118,114,240
23,lang,20,lad,wizard,0.2475,0.5421302318572998,13,45
24,lang,20,forest,graveyard,0.25,0.5604394674301147,277,104
25,lang,20,food,rooster,0.2725,0.3822949528694153,1536,75
26,lang,20,cemetery,woodland,0.295,0.4913739860057831,144,18
27,lang,20,shore,voyage,0.305,0.43684837222099304,240,14
28,lang,20,bird,woodland,0.31,0.34481722116470337,739,18
29,lang,20,coast,hill,0.315,0.42668718099594116,122,307
30,lang,20,furnace,implement,0.3425,0.38409164547920227,17,5
31,lang,20,crane,rooster,0.3525,0.49164846539497375,104,75
32,lang,20,hill,woodland,0.37,0.38086172938346863,307,18
33,lang,20,car,journey,0.3875,0.38412269949913025,1323,114
34,lang,20,cemetery,mound,0.4225,0.47113579511642456,144,114
35,lang,20,glass,jewel,0.445,0.3710118532180786,920,7
36,lang,20,magician,oracle,0.455,0.44211697578430176,19,8
37,lang,20,crane,implement,0.5925,0.4116825759410858,104,5
38,lang,20,brother,lad,0.6025,0.4830089211463928,262,13
39,lang,20,sage,wizard,0.615,0.5153262615203857,10,45
40,lang,20,oracle,sage,0.6525,0.44609859585762024,8,10
41,lang,20,bird,crane,0.6575,0.535036563873291,739,104
42,lang,20,bird,cock,0.6575,0.4891151785850525,739,21
43,lang,20,food,fruit,0.6725,0.7187122702598572,1536,397
44,lang,20,brother,monk,0.685,0.42199739813804626,262,66
45,lang,20,asylum,madhouse,0.76,0.3846258521080017,5,1
46,lang,20,furnace,stove,0.7775,0.6761184930801392,17,256
47,lang,20,magician,wizard,0.8025,0.6809196472167969,19,45
48,lang,20,hill,mound,0.8225,0.5673677325248718,307,114
49,lang,20,cord,string,0.8525,0.6923717856407166,100,119
50,lang,20,glass,tumbler,0.8625,0.5778512954711914,920,5
51,lang,20,grin,smile,0.865,0.885343611240387,38,191
52,lang,20,serf,slave,0.865,0.41810181736946106,1,8
53,lang,20,journey,voyage,0.895,0.8245188593864441,114,14
54,lang,20,autograph,signature,0.8975,0.5412118434906006,35,29
55,lang,20,coast,shore,0.9,0.708468496799469,122,240
56,lang,20,forest,woodland,0.9125,0.8561806678771973,277,18
57,lang,20,implement,tool,0.915,0.5053884983062744,5,100
58,lang,20,cock,rooster,0.92,0.5471109747886658,21,75
59,lang,20,boy,lad,0.955,0.6503260731697083,1272,13
60,lang,20,cushion,pillow,0.96,0.8002881407737732,99,138
61,lang,20,cemetery,graveyard,0.97,0.8720301389694214,144,104
62,lang,20,automobile,car,0.98,0.7735825777053833,103,1323
63,lang,20,midday,noon,0.985,0.602433979511261,29,42
64,lang,20,gem,jewel,0.985,0.6604010462760925,13,7
