idx,modality,layer,word1,word2,hum-sim,model-sim,freqw1,freqw2
0,lang,16,old,new,0.158,0.49568110704421997,1795,890
1,lang,16,smart,intelligent,0.9199999999999999,0.5144653916358948,119,15
2,lang,16,hard,difficult,0.877,0.7390350103378296,387,112
3,lang,16,happy,cheerful,0.9550000000000001,0.6583284139633179,583,38
4,lang,16,hard,easy,0.095,0.6458423733711243,387,133
5,lang,16,fast,rapid,0.875,0.6506409049034119,165,26
6,lang,16,happy,glad,0.917,0.6785723567008972,583,145
7,lang,16,short,long,0.123,0.6950255632400513,188,869
8,lang,16,stupid,dumb,0.958,0.5233084559440613,47,23
9,lang,16,weird,strange,0.893,0.8315139412879944,141,164
10,lang,16,wide,narrow,0.10300000000000001,0.5842552185058594,178,133
11,lang,16,bad,awful,0.842,0.5932549238204956,179,37
12,lang,16,easy,difficult,0.057999999999999996,0.7144939303398132,133,112
13,lang,16,bad,terrible,0.778,0.7285745143890381,179,88
14,lang,16,hard,simple,0.13799999999999998,0.4231346547603607,387,139
15,lang,16,smart,dumb,0.05500000000000001,0.5148364305496216,119,23
16,lang,16,insane,crazy,0.9570000000000001,0.7879804372787476,16,145
17,lang,16,happy,mad,0.095,0.42760491371154785,583,103
18,lang,16,large,huge,0.9470000000000001,0.8357657790184021,3327,376
19,lang,16,hard,tough,0.805,0.7729769945144653,387,105
20,lang,16,new,fresh,0.683,0.5124549269676208,890,303
21,lang,16,sharp,dull,0.06,0.4936180114746094,105,42
22,lang,16,quick,rapid,0.97,0.5597507357597351,150,26
23,lang,16,dumb,foolish,0.667,0.5314993262290955,23,4
24,lang,16,wonderful,terrific,0.8630000000000001,0.7435512542724609,192,29
25,lang,16,strange,odd,0.9019999999999999,0.8055144548416138,164,129
26,lang,16,happy,angry,0.128,0.5778338313102722,583,110
27,lang,16,narrow,broad,0.118,0.6320614218711853,133,34
28,lang,16,simple,easy,0.9400000000000001,0.6437044739723206,139,133
29,lang,16,old,fresh,0.087,0.4433663487434387,1795,303
30,lang,16,apparent,obvious,0.8470000000000001,0.798114001750946,38,45
31,lang,16,inexpensive,cheap,0.8720000000000001,0.7336434125900269,8,68
32,lang,16,nice,generous,0.5,0.48913776874542236,494,22
33,lang,16,weird,normal,0.072,0.441304087638855,141,105
34,lang,16,weird,odd,0.9199999999999999,0.7548325061798096,141,129
35,lang,16,sad,funny,0.095,0.591376543045044,142,189
36,lang,16,wonderful,great,0.805,0.7958868741989136,192,1194
37,lang,16,guilty,ashamed,0.638,0.6023486852645874,8,9
38,lang,16,beautiful,wonderful,0.65,0.7672792673110962,1052,192
39,lang,16,confident,sure,0.827,0.5654296278953552,34,399
40,lang,16,dumb,dense,0.727,0.34935325384140015,23,101
41,lang,16,large,big,0.9550000000000001,0.797154426574707,3327,987
42,lang,16,nice,cruel,0.067,0.4130885899066925,494,5
43,lang,16,impatient,anxious,0.603,0.6392943859100342,20,73
44,lang,16,big,broad,0.673,0.48523861169815063,987,34
45,lang,16,strong,proud,0.317,0.45747631788253784,121,178
46,lang,16,restless,young,0.16,0.37454578280448914,22,2164
47,lang,16,dumb,intelligent,0.075,0.4148014783859253,23,15
48,lang,16,bad,great,0.034999999999999996,0.5348255634307861,179,1194
49,lang,16,difficult,simple,0.087,0.4658432900905609,112,139
50,lang,16,necessary,important,0.737,0.672791063785553,66,193
51,lang,16,bad,terrific,0.065,0.4198589622974396,179,29
52,lang,16,mad,glad,0.145,0.36738529801368713,103,145
53,lang,16,honest,guilty,0.118,0.40965646505355835,11,8
54,lang,16,easy,tough,0.052000000000000005,0.6343197822570801,133,105
55,lang,16,easy,flexible,0.41,0.4779506027698517,133,12
56,lang,16,certain,sure,0.842,0.4890460968017578,99,399
57,lang,16,essential,necessary,0.897,0.7384116053581238,15,66
58,lang,16,different,normal,0.10800000000000001,0.4102775752544403,721,105
59,lang,16,sly,clever,0.725,0.6051467657089233,12,28
60,lang,16,crucial,important,0.882,0.8214629292488098,10,193
61,lang,16,harsh,cruel,0.818,0.607778012752533,16,5
62,lang,16,childish,foolish,0.55,0.5774940848350525,4,4
63,lang,16,scarce,rare,0.917,0.4977280795574188,7,99
64,lang,16,friendly,generous,0.5900000000000001,0.5190871357917786,121,22
65,lang,16,fragile,frigid,0.238,0.4106595516204834,8,19
66,lang,16,long,narrow,0.357,0.5464792847633362,869,133
67,lang,16,big,heavy,0.618,0.5306066870689392,987,140
68,lang,16,rough,frigid,0.24700000000000003,0.5017751455307007,114,19
69,lang,16,bizarre,strange,0.9369999999999999,0.7719559073448181,33,164
70,lang,16,bad,guilty,0.42000000000000004,0.5043079853057861,179,8
71,lang,16,modern,ancient,0.073,0.5116312503814697,249,149
72,lang,16,new,ancient,0.023,0.443111389875412,890,149
73,lang,16,dull,funny,0.05500000000000001,0.40558311343193054,42,189
74,lang,16,happy,young,0.2,0.3808499872684479,583,2164
75,lang,16,easy,big,0.11200000000000002,0.3674943745136261,133,987
76,lang,16,great,awful,0.11699999999999999,0.48762422800064087,1194,37
77,lang,16,tiny,huge,0.06,0.5478808283805847,159,376
78,lang,16,polite,proper,0.763,0.4861598014831543,12,77
79,lang,16,modest,ashamed,0.265,0.3816094696521759,35,9
80,lang,16,exotic,rare,0.805,0.534252405166626,106,99
81,lang,16,dumb,clever,0.11699999999999999,0.4502207040786743,23,28
82,lang,16,delightful,wonderful,0.865,0.7826781272888184,37,192
83,lang,16,noticeable,obvious,0.8480000000000001,0.6253129839897156,14,45
84,lang,16,afraid,anxious,0.507,0.6231176853179932,100,73
85,lang,16,formal,proper,0.8019999999999999,0.4626542031764984,139,77
86,lang,16,dreary,dull,0.825,0.5673356652259827,77,42
