idx,modality,layer,word1,word2,hum-sim,model-sim,freqw1,freqw2
0,lang,26,love,sex,0.6769999999999999,0.5867812037467957,464,42
1,lang,26,tiger,cat,0.735,0.6474124193191528,111,1566
2,lang,26,tiger,tiger,1.0,1.0,111,111
3,lang,26,book,paper,0.746,0.6535152196884155,396,444
4,lang,26,computer,keyboard,0.762,0.7232656478881836,694,280
5,lang,26,computer,internet,0.758,0.6995875835418701,694,73
6,lang,26,plane,car,0.577,0.7156394720077515,506,1323
7,lang,26,train,car,0.631,0.6565549373626709,1433,1323
8,lang,26,telephone,communication,0.75,0.6043428182601929,108,19
9,lang,26,television,radio,0.6769999999999999,0.738297700881958,241,106
10,lang,26,media,radio,0.742,0.5803507566452026,102,106
11,lang,26,drug,abuse,0.6849999999999999,0.5399174690246582,35,10
12,lang,26,bread,butter,0.619,0.7505839467048645,280,123
13,lang,26,cucumber,potato,0.592,0.7274238467216492,86,126
14,lang,26,doctor,nurse,0.7,0.8722308874130249,89,61
15,lang,26,professor,doctor,0.662,0.6283522844314575,102,89
16,lang,26,student,professor,0.6809999999999999,0.7996956706047058,132,102
17,lang,26,smart,student,0.462,0.3924359679222107,119,132
18,lang,26,smart,stupid,0.581,0.5599443316459656,119,47
19,lang,26,company,stock,0.708,0.5433377027511597,187,62
20,lang,26,stock,market,0.808,0.5409657955169678,62,259
21,lang,26,stock,phone,0.162,0.43310117721557617,62,873
22,lang,26,stock,cd,0.131,0.46974653005599976,62,92
23,lang,26,stock,jaguar,0.092,0.3978554308414459,62,7
24,lang,26,stock,egg,0.181,0.4723512828350067,62,208
25,lang,26,stock,live,0.373,0.523375928401947,62,180
26,lang,26,stock,life,0.092,0.4666821360588074,62,356
27,lang,26,book,library,0.746,0.7377158403396606,396,136
28,lang,26,bank,money,0.8119999999999999,0.5225533246994019,126,153
29,lang,26,wood,forest,0.773,0.6730380058288574,379,277
30,lang,26,money,cash,0.915,0.8280231952667236,153,64
31,lang,26,professor,cucumber,0.031,0.42921456694602966,102,86
32,lang,26,king,cabbage,0.023,0.4872768223285675,102,100
33,lang,26,king,queen,0.858,0.8421900868415833,102,108
34,lang,26,king,rook,0.592,0.23737521469593048,102,1
35,lang,26,bishop,rabbi,0.669,0.5514789819717407,5,33
36,lang,26,jerusalem,israel,0.8460000000000001,0.813737690448761,1,4
37,lang,26,jerusalem,palestinian,0.765,0.32221049070358276,1,4
38,lang,26,holy,sex,0.162,0.4792276620864868,45,42
39,lang,26,fuck,sex,0.944,0.5408360362052917,1,42
40,lang,26,football,soccer,0.9029999999999999,0.7711006999015808,191,335
41,lang,26,football,basketball,0.6809999999999999,0.8021456599235535,191,164
42,lang,26,football,tennis,0.663,0.5629360675811768,191,1161
43,lang,26,tennis,racket,0.756,0.6208745241165161,1161,210
44,lang,26,law,lawyer,0.8380000000000001,0.6687436699867249,109,8
45,lang,26,movie,star,0.738,0.5978193283081055,197,142
46,lang,26,movie,popcorn,0.619,0.6094983816146851,197,84
47,lang,26,movie,theater,0.792,0.7025185227394104,197,106
48,lang,26,physics,chemistry,0.735,0.7151857614517212,4,5
49,lang,26,space,chemistry,0.488,0.4708576202392578,204,5
50,lang,26,alcohol,chemistry,0.554,0.47876545786857605,136,5
51,lang,26,vodka,gin,0.8460000000000001,0.6938170790672302,26,10
52,lang,26,vodka,brandy,0.8130000000000001,0.783218264579773,26,4
53,lang,26,drink,car,0.304,0.5127834677696228,374,1323
54,lang,26,drink,ear,0.131,0.40753650665283203,374,139
55,lang,26,drink,mouth,0.596,0.49154382944107056,374,340
56,lang,26,drink,eat,0.687,0.7233805060386658,374,417
57,lang,26,baby,mother,0.7849999999999999,0.6325798034667969,791,272
58,lang,26,drink,mother,0.265,0.43043288588523865,374,272
59,lang,26,car,automobile,0.8939999999999999,0.8350424766540527,1323,103
60,lang,26,gem,jewel,0.8960000000000001,0.6985740065574646,13,7
61,lang,26,journey,voyage,0.9289999999999999,0.851650059223175,114,14
62,lang,26,boy,lad,0.883,0.6854075193405151,1272,13
63,lang,26,coast,shore,0.9099999999999999,0.7727462649345398,122,240
64,lang,26,asylum,madhouse,0.8869999999999999,0.37047114968299866,5,1
65,lang,26,magician,wizard,0.9019999999999999,0.7261472940444946,19,45
66,lang,26,midday,noon,0.9289999999999999,0.6246389150619507,29,42
67,lang,26,furnace,stove,0.8789999999999999,0.7350057363510132,17,256
68,lang,26,food,fruit,0.752,0.7578926086425781,1536,397
69,lang,26,bird,cock,0.71,0.5450859665870667,739,21
70,lang,26,bird,crane,0.738,0.6074364185333252,739,104
71,lang,26,tool,implement,0.646,0.5681506991386414,100,5
72,lang,26,brother,monk,0.627,0.4700421690940857,262,66
73,lang,26,crane,implement,0.269,0.48643550276756287,104,5
74,lang,26,lad,brother,0.446,0.5710617899894714,13,262
75,lang,26,journey,car,0.585,0.4751182198524475,114,1323
76,lang,26,monk,oracle,0.5,0.45448341965675354,66,8
77,lang,26,cemetery,woodland,0.20800000000000002,0.5800613164901733,144,18
78,lang,26,food,rooster,0.442,0.47986650466918945,1536,75
79,lang,26,coast,hill,0.438,0.4889163076877594,122,307
80,lang,26,forest,graveyard,0.185,0.6388016939163208,277,104
81,lang,26,shore,woodland,0.308,0.516179084777832,240,18
82,lang,26,monk,slave,0.092,0.5288304090499878,66,8
83,lang,26,coast,forest,0.315,0.44316011667251587,122,277
84,lang,26,lad,wizard,0.092,0.5977767109870911,13,45
85,lang,26,chord,smile,0.054000000000000006,0.3044736087322235,2,191
86,lang,26,glass,magician,0.20800000000000002,0.422250896692276,920,19
87,lang,26,noon,string,0.054000000000000006,0.4181298315525055,42,119
88,lang,26,rooster,voyage,0.062,0.42333146929740906,75,14
89,lang,26,money,dollar,0.842,0.70843106508255,153,67
90,lang,26,money,cash,0.908,0.8280231952667236,153,64
91,lang,26,money,currency,0.9039999999999999,0.7313054203987122,153,11
92,lang,26,money,wealth,0.827,0.5936651229858398,153,7
93,lang,26,money,property,0.757,0.5200135111808777,153,108
94,lang,26,money,possession,0.729,0.43470942974090576,153,25
95,lang,26,money,bank,0.85,0.5225533246994019,153,126
96,lang,26,money,deposit,0.773,0.5683175325393677,153,7
97,lang,26,money,operation,0.331,0.45684805512428284,153,31
98,lang,26,tiger,jaguar,0.8,0.7963413000106812,111,7
99,lang,26,tiger,feline,0.8,0.6438989043235779,111,7
100,lang,26,tiger,carnivore,0.708,0.48326244950294495,111,1
101,lang,26,tiger,mammal,0.6849999999999999,0.6040409803390503,111,6
102,lang,26,tiger,animal,0.7,0.6335920095443726,111,349
103,lang,26,tiger,organism,0.477,0.36626145243644714,111,1
104,lang,26,tiger,fauna,0.562,0.4374427795410156,111,13
105,lang,26,tiger,zoo,0.587,0.5767954587936401,111,246
106,lang,26,psychology,anxiety,0.7,0.35530099272727966,1,7
107,lang,26,psychology,fear,0.6849999999999999,0.320734441280365,1,61
108,lang,26,psychology,depression,0.742,0.35768166184425354,1,10
109,lang,26,psychology,clinic,0.658,0.365693598985672,1,21
110,lang,26,psychology,doctor,0.642,0.40641534328460693,1,89
111,lang,26,psychology,mind,0.769,0.3094014823436737,1,113
112,lang,26,psychology,health,0.7230000000000001,0.3811199963092804,1,71
