idx,modality,layer,word1,word2,hum-sim,model-sim,freqw1,freqw2
0,lang,32,love,sex,0.6769999999999999,0.7180442214012146,464,42
1,lang,32,tiger,cat,0.735,0.774583637714386,111,1566
2,lang,32,tiger,tiger,1.0,1.0,111,111
3,lang,32,book,paper,0.746,0.7635870575904846,396,444
4,lang,32,computer,keyboard,0.762,0.8239790201187134,694,280
5,lang,32,computer,internet,0.758,0.804440438747406,694,73
6,lang,32,plane,car,0.577,0.7598442435264587,506,1323
7,lang,32,train,car,0.631,0.73368239402771,1433,1323
8,lang,32,telephone,communication,0.75,0.7581931352615356,108,19
9,lang,32,television,radio,0.6769999999999999,0.8020483255386353,241,106
10,lang,32,media,radio,0.742,0.7575681209564209,102,106
11,lang,32,drug,abuse,0.6849999999999999,0.6841604113578796,35,10
12,lang,32,bread,butter,0.619,0.8415528535842896,280,123
13,lang,32,cucumber,potato,0.592,0.7737004160881042,86,126
14,lang,32,doctor,nurse,0.7,0.9196221828460693,89,61
15,lang,32,professor,doctor,0.662,0.7281084656715393,102,89
16,lang,32,student,professor,0.6809999999999999,0.8925650715827942,132,102
17,lang,32,smart,student,0.462,0.5414198040962219,119,132
18,lang,32,smart,stupid,0.581,0.6667279601097107,119,47
19,lang,32,company,stock,0.708,0.7046261429786682,187,62
20,lang,32,stock,market,0.808,0.6867877244949341,62,259
21,lang,32,stock,phone,0.162,0.5769502520561218,62,873
22,lang,32,stock,cd,0.131,0.6604795455932617,62,92
23,lang,32,stock,jaguar,0.092,0.6002752184867859,62,7
24,lang,32,stock,egg,0.181,0.6485862731933594,62,208
25,lang,32,stock,live,0.373,0.671396791934967,62,180
26,lang,32,stock,life,0.092,0.6442059278488159,62,356
27,lang,32,book,library,0.746,0.8344432711601257,396,136
28,lang,32,bank,money,0.8119999999999999,0.6888390183448792,126,153
29,lang,32,wood,forest,0.773,0.7905574440956116,379,277
30,lang,32,money,cash,0.915,0.8926405906677246,153,64
31,lang,32,professor,cucumber,0.031,0.5677735209465027,102,86
32,lang,32,king,cabbage,0.023,0.6475117206573486,102,100
33,lang,32,king,queen,0.858,0.8978132605552673,102,108
34,lang,32,king,rook,0.592,0.2832443416118622,102,1
35,lang,32,bishop,rabbi,0.669,0.7037943601608276,5,33
36,lang,32,jerusalem,israel,0.8460000000000001,0.8101823925971985,1,4
37,lang,32,jerusalem,palestinian,0.765,0.4087848365306854,1,4
38,lang,32,holy,sex,0.162,0.6896438002586365,45,42
39,lang,32,fuck,sex,0.944,0.6311463713645935,1,42
40,lang,32,football,soccer,0.9029999999999999,0.8293778896331787,191,335
41,lang,32,football,basketball,0.6809999999999999,0.7825673818588257,191,164
42,lang,32,football,tennis,0.663,0.6755971312522888,191,1161
43,lang,32,tennis,racket,0.756,0.7070210576057434,1161,210
44,lang,32,law,lawyer,0.8380000000000001,0.7629323601722717,109,8
45,lang,32,movie,star,0.738,0.7578757405281067,197,142
46,lang,32,movie,popcorn,0.619,0.753753125667572,197,84
47,lang,32,movie,theater,0.792,0.8182485103607178,197,106
48,lang,32,physics,chemistry,0.735,0.761075496673584,4,5
49,lang,32,space,chemistry,0.488,0.6013521552085876,204,5
50,lang,32,alcohol,chemistry,0.554,0.6315920948982239,136,5
51,lang,32,vodka,gin,0.8460000000000001,0.7944215536117554,26,10
52,lang,32,vodka,brandy,0.8130000000000001,0.843563973903656,26,4
53,lang,32,drink,car,0.304,0.692989706993103,374,1323
54,lang,32,drink,ear,0.131,0.5807244777679443,374,139
55,lang,32,drink,mouth,0.596,0.6156782507896423,374,340
56,lang,32,drink,eat,0.687,0.7743003964424133,374,417
57,lang,32,baby,mother,0.7849999999999999,0.7737566232681274,791,272
58,lang,32,drink,mother,0.265,0.6207911968231201,374,272
59,lang,32,car,automobile,0.8939999999999999,0.9065055847167969,1323,103
60,lang,32,gem,jewel,0.8960000000000001,0.7887309193611145,13,7
61,lang,32,journey,voyage,0.9289999999999999,0.8695580959320068,114,14
62,lang,32,boy,lad,0.883,0.7795169949531555,1272,13
63,lang,32,coast,shore,0.9099999999999999,0.8606590032577515,122,240
64,lang,32,asylum,madhouse,0.8869999999999999,0.46852436661720276,5,1
65,lang,32,magician,wizard,0.9019999999999999,0.816988468170166,19,45
66,lang,32,midday,noon,0.9289999999999999,0.6948384642601013,29,42
67,lang,32,furnace,stove,0.8789999999999999,0.8267560005187988,17,256
68,lang,32,food,fruit,0.752,0.8075423240661621,1536,397
69,lang,32,bird,cock,0.71,0.6546961069107056,739,21
70,lang,32,bird,crane,0.738,0.7362163066864014,739,104
71,lang,32,tool,implement,0.646,0.6659703254699707,100,5
72,lang,32,brother,monk,0.627,0.6742138862609863,262,66
73,lang,32,crane,implement,0.269,0.6174139976501465,104,5
74,lang,32,lad,brother,0.446,0.7159916758537292,13,262
75,lang,32,journey,car,0.585,0.6240787506103516,114,1323
76,lang,32,monk,oracle,0.5,0.6141522526741028,66,8
77,lang,32,cemetery,woodland,0.20800000000000002,0.7254660725593567,144,18
78,lang,32,food,rooster,0.442,0.6475027203559875,1536,75
79,lang,32,coast,hill,0.438,0.6245160102844238,122,307
80,lang,32,forest,graveyard,0.185,0.7514320015907288,277,104
81,lang,32,shore,woodland,0.308,0.6602022647857666,240,18
82,lang,32,monk,slave,0.092,0.6648604869842529,66,8
83,lang,32,coast,forest,0.315,0.6305211186408997,122,277
84,lang,32,lad,wizard,0.092,0.7183308005332947,13,45
85,lang,32,chord,smile,0.054000000000000006,0.45178696513175964,2,191
86,lang,32,glass,magician,0.20800000000000002,0.6203324198722839,920,19
87,lang,32,noon,string,0.054000000000000006,0.5027446746826172,42,119
88,lang,32,rooster,voyage,0.062,0.601344883441925,75,14
89,lang,32,money,dollar,0.842,0.8213426470756531,153,67
90,lang,32,money,cash,0.908,0.8926405906677246,153,64
91,lang,32,money,currency,0.9039999999999999,0.8385234475135803,153,11
92,lang,32,money,wealth,0.827,0.6907845139503479,153,7
93,lang,32,money,property,0.757,0.6758620142936707,153,108
94,lang,32,money,possession,0.729,0.5739218592643738,153,25
95,lang,32,money,bank,0.85,0.6888390183448792,153,126
96,lang,32,money,deposit,0.773,0.7131217122077942,153,7
97,lang,32,money,operation,0.331,0.6523585319519043,153,31
98,lang,32,tiger,jaguar,0.8,0.8868522644042969,111,7
99,lang,32,tiger,feline,0.8,0.7272380590438843,111,7
100,lang,32,tiger,carnivore,0.708,0.5546042919158936,111,1
101,lang,32,tiger,mammal,0.6849999999999999,0.7339422702789307,111,6
102,lang,32,tiger,animal,0.7,0.7865044474601746,111,349
103,lang,32,tiger,organism,0.477,0.5803248286247253,111,1
104,lang,32,tiger,fauna,0.562,0.6042535305023193,111,13
105,lang,32,tiger,zoo,0.587,0.7625836730003357,111,246
106,lang,32,psychology,anxiety,0.7,0.4900500476360321,1,7
107,lang,32,psychology,fear,0.6849999999999999,0.48913541436195374,1,61
108,lang,32,psychology,depression,0.742,0.5129232406616211,1,10
109,lang,32,psychology,clinic,0.658,0.5341632962226868,1,21
110,lang,32,psychology,doctor,0.642,0.5401329398155212,1,89
111,lang,32,psychology,mind,0.769,0.469708114862442,1,113
112,lang,32,psychology,health,0.7230000000000001,0.5292369723320007,1,71
113,lang,32,psychology,science,0.671,0.7039210796356201,1,107
114,lang,32,psychology,discipline,0.558,0.5663193464279175,1,8
115,lang,32,planet,star,0.845,0.7518488764762878,56,142
116,lang,32,planet,constellation,0.806,0.6589264273643494,56,4
117,lang,32,planet,moon,0.808,0.7598158717155457,56,124
118,lang,32,planet,sun,0.8019999999999999,0.6276686787605286,56,479
119,lang,32,planet,galaxy,0.8109999999999999,0.7963045835494995,56,7
120,lang,32,planet,space,0.792,0.7310745120048523,56,204
121,lang,32,cup,coffee,0.658,0.8337823748588562,352,416
122,lang,32,cup,tableware,0.6849999999999999,0.6763039231300354,352,3
123,lang,32,cup,article,0.24,0.6207748651504517,352,61
124,lang,32,cup,artifact,0.292,0.6479468941688538,352,23
125,lang,32,cup,object,0.369,0.6746529340744019,352,149
126,lang,32,cup,entity,0.215,0.6289600729942322,352,5
127,lang,32,cup,drink,0.725,0.8107622265815735,352,374
128,lang,32,cup,food,0.5,0.6662988066673279,352,1536
129,lang,32,cup,substance,0.192,0.6826469302177429,352,92
130,lang,32,cup,liquid,0.5900000000000001,0.7476789951324463,352,118
131,lang,32,jaguar,cat,0.742,0.788746178150177,7,1566
132,lang,32,jaguar,car,0.727,0.7121937274932861,7,1323
133,lang,32,energy,secretary,0.181,0.6678013801574707,108,10
134,lang,32,secretary,senate,0.506,0.5096912980079651,10,3
135,lang,32,energy,laboratory,0.509,0.7139774560928345,108,14
136,lang,32,computer,laboratory,0.678,0.6911497116088867,694,14
137,lang,32,weapon,secret,0.606,0.6856045722961426,29,100
138,lang,32,investigation,effort,0.45899999999999996,0.6296048760414124,4,103
139,lang,32,news,report,0.8160000000000001,0.8197512030601501,140,43
140,lang,32,canyon,landscape,0.753,0.7320317029953003,101,158
141,lang,32,image,surface,0.45599999999999996,0.658464252948761,560,190
142,lang,32,discovery,space,0.634,0.6561111807823181,21,204
143,lang,32,sign,recess,0.238,0.5853607058525085,2679,21
144,lang,32,wednesday,news,0.22200000000000003,0.5944485068321228,7,140
145,lang,32,computer,news,0.44699999999999995,0.6776028871536255,694,140
146,lang,32,territory,surface,0.534,0.6882035136222839,18,190
147,lang,32,atmosphere,landscape,0.369,0.748819887638092,100,158
148,lang,32,president,medal,0.3,0.6907275319099426,136,102
149,lang,32,war,troops,0.8130000000000001,0.7967062592506409,211,87
150,lang,32,record,number,0.631,0.6628106832504272,109,232
151,lang,32,skin,eye,0.622,0.6790353059768677,101,178
152,lang,32,japanese,american,0.65,0.6877807974815369,120,235
153,lang,32,theater,history,0.391,0.6670085787773132,106,165
154,lang,32,volunteer,motto,0.256,0.6164026856422424,77,11
155,lang,32,prejudice,recognition,0.3,0.6812421679496765,2,33
156,lang,32,decoration,valor,0.563,0.5088141560554504,121,2
157,lang,32,century,year,0.759,0.7131475210189819,99,430
158,lang,32,century,nation,0.316,0.6737096309661865,99,66
159,lang,32,delay,racism,0.119,0.5450286865234375,4,21
160,lang,32,delay,news,0.331,0.6419338583946228,4,140
161,lang,32,minister,party,0.663,0.6443946957588196,68,952
162,lang,32,peace,plan,0.475,0.6672771573066711,138,121
163,lang,32,minority,peace,0.369,0.6209649443626404,4,138
164,lang,32,attempt,peace,0.425,0.5426477193832397,103,138
165,lang,32,government,crisis,0.6559999999999999,0.6875656843185425,106,5
166,lang,32,deployment,departure,0.425,0.7039596438407898,7,21
167,lang,32,energy,crisis,0.5940000000000001,0.668123722076416,108,5
168,lang,32,announcement,news,0.756,0.7927661538124084,58,140
169,lang,32,announcement,effort,0.275,0.6826853156089783,58,103
170,lang,32,stroke,hospital,0.7030000000000001,0.6614480018615723,28,135
171,lang,32,disability,death,0.5469999999999999,0.6149637699127197,5,107
172,lang,32,victim,emergency,0.647,0.6871675252914429,20,108
173,lang,32,treatment,recovery,0.791,0.7536596059799194,21,16
174,lang,32,journal,association,0.497,0.6893690824508667,11,20
175,lang,32,doctor,personnel,0.5,0.7109264135360718,89,106
176,lang,32,school,center,0.344,0.6982214450836182,421,277
177,lang,32,reason,hypertension,0.231,0.5505377650260925,108,1
178,lang,32,hundred,percent,0.738,0.5473076701164246,52,1
179,lang,32,hospital,infrastructure,0.46299999999999997,0.655897319316864,135,14
180,lang,32,death,row,0.525,0.539009153842926,107,220
181,lang,32,death,inmate,0.503,0.5037234425544739,107,2
182,lang,32,lawyer,evidence,0.669,0.6914918422698975,8,33
183,lang,32,life,death,0.788,0.7800223231315613,356,107
184,lang,32,life,term,0.45,0.6843854188919067,356,10
185,lang,32,word,similarity,0.475,0.4724394679069519,136,2
186,lang,32,board,recommendation,0.44699999999999995,0.4569661617279053,725,1
187,lang,32,governor,interview,0.325,0.6822554469108582,27,91
188,lang,32,peace,atmosphere,0.369,0.6595799922943115,138,100
189,lang,32,peace,insurance,0.294,0.676529049873352,138,20
190,lang,32,travel,activity,0.5,0.6893108487129211,135,100
191,lang,32,competition,price,0.644,0.6294910907745361,152,104
192,lang,32,consumer,confidence,0.413,0.5880318880081177,8,21
193,lang,32,consumer,energy,0.475,0.6623983979225159,8,108
194,lang,32,problem,airport,0.238,0.5909560918807983,102,273
195,lang,32,car,flight,0.49400000000000005,0.6922315359115601,1323,132
196,lang,32,credit,card,0.806,0.7355358600616455,41,164
197,lang,32,credit,information,0.5309999999999999,0.6842452883720398,41,143
198,lang,32,hotel,reservation,0.8029999999999999,0.7071172595024109,299,14
199,lang,32,grocery,money,0.5940000000000001,0.6511196494102478,106,153
200,lang,32,registration,arrangement,0.6,0.6506632566452026,23,109
201,lang,32,arrangement,accommodation,0.541,0.48398593068122864,109,1
202,lang,32,month,hotel,0.181,0.5897690057754517,101,299
203,lang,32,type,kind,0.897,0.8450797200202942,239,238
204,lang,32,arrival,hotel,0.6,0.5962846279144287,88,299
205,lang,32,bed,closet,0.6719999999999999,0.6644788384437561,1129,104
206,lang,32,closet,clothes,0.8,0.7113987803459167,104,198
207,lang,32,situation,conclusion,0.481,0.6695422530174255,64,21
208,lang,32,situation,isolation,0.388,0.680047869682312,64,5
209,lang,32,direction,combination,0.225,0.6300780773162842,137,102
210,lang,32,street,place,0.644,0.7024011611938477,2608,605
211,lang,32,street,avenue,0.8880000000000001,0.8194503784179688,2608,100
212,lang,32,street,block,0.688,0.7393941879272461,2608,134
213,lang,32,street,children,0.49400000000000005,0.6187043190002441,2608,817
214,lang,32,listing,proximity,0.256,0.5016006231307983,21,31
215,lang,32,listing,category,0.638,0.6601055860519409,21,6
216,lang,32,cell,phone,0.7809999999999999,0.8569045066833496,518,873
217,lang,32,production,hike,0.175,0.6327414512634277,41,129
218,lang,32,media,trading,0.388,0.7053588628768921,102,11
219,lang,32,media,gain,0.288,0.631229817867279,102,42
220,lang,32,dividend,payment,0.763,0.5527485609054565,1,7
221,lang,32,dividend,calculation,0.648,0.27815014123916626,1,1
222,lang,32,currency,market,0.75,0.6710213422775269,11,259
223,lang,32,oil,stock,0.634,0.7028035521507263,104,62
224,lang,32,announcement,production,0.33799999999999997,0.6971914768218994,58,41
225,lang,32,announcement,warning,0.6,0.6906270980834961,58,125
226,lang,32,profit,warning,0.388,0.5619775056838989,10,125
227,lang,32,profit,loss,0.763,0.6855871081352234,10,32
228,lang,32,dollar,yen,0.778,0.6695355772972107,67,4
229,lang,32,dollar,buck,0.922,0.672808825969696,67,21
230,lang,32,dollar,profit,0.738,0.6815393567085266,67,10
231,lang,32,dollar,loss,0.609,0.5855189561843872,67,32
232,lang,32,computer,software,0.85,0.8355177044868469,694,30
233,lang,32,network,hardware,0.8310000000000001,0.7196140885353088,39,40
234,lang,32,phone,equipment,0.713,0.6660106182098389,873,208
235,lang,32,equipment,maker,0.591,0.6886430978775024,208,103
236,lang,32,luxury,car,0.647,0.6904411315917969,76,1323
237,lang,32,five,month,0.33799999999999997,0.597172737121582,208,101
238,lang,32,report,gain,0.363,0.6738030910491943,43,42
239,lang,32,investor,earning,0.713,0.5861525535583496,1,6
240,lang,32,liquid,water,0.7889999999999999,0.8231545090675354,118,2461
241,lang,32,baseball,season,0.597,0.6686705946922302,958,116
242,lang,32,game,victory,0.7030000000000001,0.7059771418571472,1112,103
243,lang,32,game,team,0.769,0.7814950346946716,1112,403
244,lang,32,marathon,sprint,0.747,0.7581493854522705,123,16
245,lang,32,game,series,0.619,0.6519521474838257,1112,119
246,lang,32,game,defeat,0.697,0.7406744360923767,1112,12
247,lang,32,seven,series,0.356,0.5876268148422241,115,119
248,lang,32,seafood,sea,0.747,0.782839834690094,106,255
249,lang,32,seafood,food,0.834,0.8323537707328796,106,1536
250,lang,32,seafood,lobster,0.8699999999999999,0.9087340831756592,106,105
251,lang,32,lobster,food,0.7809999999999999,0.7670937776565552,105,1536
252,lang,32,lobster,wine,0.5700000000000001,0.6569483876228333,105,408
253,lang,32,food,preparation,0.622,0.7036107778549194,1536,104
254,lang,32,video,archive,0.634,0.47662463784217834,254,2
255,lang,32,start,year,0.40599999999999997,0.6569434404373169,305,430
256,lang,32,start,match,0.44699999999999995,0.6350422501564026,305,192
257,lang,32,game,round,0.597,0.6937757730484009,1112,210
258,lang,32,boxing,round,0.761,0.5696723461151123,100,210
259,lang,32,championship,tournament,0.836,0.810288667678833,71,101
260,lang,32,line,insurance,0.269,0.6098601818084717,557,20
261,lang,32,day,summer,0.394,0.7706222534179688,2325,152
262,lang,32,summer,drought,0.716,0.6938024759292603,152,8
263,lang,32,summer,nature,0.563,0.7309481501579285,152,157
264,lang,32,day,dawn,0.753,0.6685734391212463,2325,57
265,lang,32,nature,environment,0.8310000000000001,0.7783045768737793,157,116
266,lang,32,nature,man,0.625,0.6500694155693054,157,8440
267,lang,32,man,woman,0.8300000000000001,0.756978452205658,8440,4511
268,lang,32,man,governor,0.525,0.7037591338157654,8440,27
269,lang,32,soap,opera,0.794,0.5887237191200256,103,33
270,lang,32,opera,performance,0.688,0.7156962156295776,33,161
271,lang,32,life,lesson,0.5940000000000001,0.6870788335800171,356,77
272,lang,32,focus,life,0.40599999999999997,0.6382192373275757,118,356
273,lang,32,production,crew,0.625,0.7331870198249817,41,122
274,lang,32,television,film,0.772,0.747484564781189,241,108
275,lang,32,viewer,serial,0.29700000000000004,0.5340123772621155,67,6
276,lang,32,possibility,girl,0.194,0.5630621314048767,6,1420
277,lang,32,population,development,0.375,0.7053461670875549,21,32
278,lang,32,gender,equality,0.641,0.6808080077171326,13,35
279,lang,32,change,attitude,0.544,0.7020431160926819,131,19
280,lang,32,family,planning,0.625,0.6362473368644714,993,102
281,lang,32,opera,industry,0.263,0.5968102812767029,33,20
282,lang,32,sugar,approach,0.088,0.5953356623649597,122,101
283,lang,32,practice,institution,0.319,0.6659054756164551,124,12
284,lang,32,ministry,culture,0.46900000000000003,0.6672796010971069,5,114
285,lang,32,problem,challenge,0.675,0.7886172533035278,102,91
286,lang,32,country,citizen,0.731,0.6950201988220215,283,26
287,lang,32,planet,people,0.575,0.6598060727119446,56,5682
288,lang,32,development,issue,0.397,0.7033443450927734,32,44
289,lang,32,experience,music,0.34700000000000003,0.657345175743103,135,289
290,lang,32,music,project,0.363,0.6554821133613586,289,139
291,lang,32,glass,metal,0.5559999999999999,0.734303891658783,920,377
292,lang,32,aluminum,metal,0.783,0.8468123078346252,101,377
293,lang,32,exhibit,memorabilia,0.5309999999999999,0.7206150889396667,138,79
294,lang,32,rock,jazz,0.759,0.6314030885696411,350,50
295,lang,32,museum,theater,0.7190000000000001,0.8072199821472168,267,106
296,lang,32,observation,architecture,0.438,0.6384437084197998,31,144
297,lang,32,space,world,0.653,0.6914165019989014,204,248
298,lang,32,preservation,world,0.619,0.5290634632110596,3,248
299,lang,32,admission,ticket,0.769,0.797195553779602,9,103
300,lang,32,shower,thunderstorm,0.631,0.5730822682380676,264,4
301,lang,32,shower,flood,0.603,0.6381494998931885,264,86
302,lang,32,weather,forecast,0.834,0.7832931876182556,200,6
303,lang,32,disaster,area,0.625,0.667999804019928,46,1161
304,lang,32,governor,office,0.634,0.7304957509040833,27,304
305,lang,32,architecture,century,0.378,0.6166033148765564,144,99
