idx,modality,layer,word1,word2,hum-sim,model-sim,freqw1,freqw2
0,lang,18,take,remove,0.6809999999999999,0.48332110047340393,874,61
1,lang,18,walk,trail,0.481,0.5325237512588501,563,171
2,lang,18,feed,starve,0.149,0.41367775201797485,120,2
3,lang,18,shine,polish,0.78,0.3890008330345154,102,36
4,lang,18,cheat,sneak,0.365,0.3931397497653961,3,35
5,lang,18,smell,sniff,0.7969999999999999,0.5765404105186462,101,29
6,lang,18,plow,dig,0.6639999999999999,0.47194480895996094,83,101
7,lang,18,believe,pretend,0.16599999999999998,0.40355339646339417,146,83
8,lang,18,tap,pat,0.697,0.4629254937171936,24,17
9,lang,18,crunch,crack,0.365,0.469376802444458,5,73
10,lang,18,erode,destroy,0.634,0.41039589047431946,1,20
11,lang,18,try,practice,0.465,0.5134879946708679,257,124
12,lang,18,tear,fold,0.066,0.5355142951011658,45,45
13,lang,18,replace,move,0.149,0.4018602967262268,28,138
14,lang,18,respond,ignore,0.08299999999999999,0.37804850935935974,10,22
15,lang,18,laugh,sing,0.199,0.5600976943969727,122,111
16,lang,18,attack,sneak,0.16599999999999998,0.41603341698646545,52,35
17,lang,18,descend,go,0.33199999999999996,0.4595346748828888,24,910
18,lang,18,miss,catch,0.0,0.4716801047325134,107,220
19,lang,18,feel,touch,0.78,0.5093374848365784,166,117
20,lang,18,connect,separate,0.149,0.39610642194747925,38,108
21,lang,18,decay,deteriorate,0.8130000000000001,0.5642436146736145,6,2
22,lang,18,protect,defend,0.78,0.7809842824935913,89,17
23,lang,18,describe,define,0.7969999999999999,0.5093666315078735,80,2
24,lang,18,drive,walk,0.149,0.6960146427154541,198,563
25,lang,18,build,grow,0.481,0.6353708505630493,127,113
26,lang,18,cover,protect,0.6809999999999999,0.48957890272140503,181,89
27,lang,18,dislike,ignore,0.315,0.5738933086395264,4,22
28,lang,18,forget,recall,0.033,0.5838865637779236,111,14
29,lang,18,comprehend,learn,0.73,0.5150299668312073,2,131
30,lang,18,reflect,look,0.41500000000000004,0.5263607501983643,79,885
31,lang,18,defeat,beat,0.8470000000000001,0.5130811333656311,12,115
32,lang,18,know,inform,0.199,0.453656941652298,288,3
33,lang,18,remind,repeat,0.5309999999999999,0.3468666076660156,59,6
34,lang,18,go,let,0.282,0.43783771991729736,910,258
35,lang,18,go,advance,0.6639999999999999,0.3891676366329193,910,15
36,lang,18,recommend,assist,0.41500000000000004,0.4161224067211151,28,30
37,lang,18,shake,shiver,0.631,0.3215949535369873,104,2
38,lang,18,take,carry,0.564,0.5433987975120544,874,111
39,lang,18,accomplish,succeed,0.8300000000000001,0.5902560949325562,15,4
40,lang,18,drive,operate,0.49800000000000005,0.48145127296447754,198,24
41,lang,18,ask,tell,0.066,0.6294820308685303,114,165
42,lang,18,bend,break,0.465,0.3527216911315918,100,182
43,lang,18,tear,break,0.614,0.4398252069950104,45,182
44,lang,18,jump,skip,0.548,0.46877121925354004,156,15
45,lang,18,agree,admit,0.398,0.46827924251556396,32,39
46,lang,18,give,bring,0.49800000000000005,0.5883833765983582,216,148
47,lang,18,go,move,0.631,0.582252562046051,910,138
48,lang,18,kill,shoot,0.5309999999999999,0.5497894883155823,60,115
49,lang,18,crunch,chew,0.647,0.5889110565185547,5,41
50,lang,18,carry,tow,0.49800000000000005,0.4657301902770996,111,127
51,lang,18,sing,hum,0.5980000000000001,0.3662300407886505,111,1
52,lang,18,dismay,upset,0.6639999999999999,0.45050904154777527,5,100
53,lang,18,shun,ignore,0.8630000000000001,0.4191180169582367,2,22
